,agency_name,agency_status,agency_address,agency_latitude,agency_longitude
861,Ryan Hudson - State Farm Insurance Agent,OPERATIONAL,"475 Dawsonville Highway Suite E, Gainesville",34.2948277,-83.8506568
862,Fresenius Medical Care at Stephens County Hospital,OPERATIONAL,"163 Hospital Drive, Toccoa",34.5929018,-83.3479765
863,Commerce Insurance Agency,OPERATIONAL,"3219 Maysville Road, Commerce",34.2092076,-83.4800037
864,Best Insurance Center,OPERATIONAL,"1010 Jesse Jewell Parkway, Gainesville",34.2900529,-83.8336264
865,Premier Insurance,OPERATIONAL,"700 U.S. 441 Business Suite #D, Cornelia",34.5339688,-83.5331301
866,Norton Agency,OPERATIONAL,"4222 Fairbanks Drive, Oakwood",34.24668659999999,-83.8825662
867,SunTrust,OPERATIONAL,"355 Shallowford Road, Gainesville",34.2941019,-83.8486878
868,Hewitt Insurance,OPERATIONAL,"125 John W Morrow Junior Parkway suite 242 a, Gainesville",34.2970759,-83.8433453
869,Chambers & Presley Insurance Agency,OPERATIONAL,"3326 Poplar Springs Fork, Flowery Branch",34.2210128,-83.85960680000001
870,Turner Wood & Smith Insurance,OPERATIONAL,"1515 Community Way, Gainesville",34.3083496,-83.8065032
871,Jim Kennedy - State Farm Insurance Agent,OPERATIONAL,"1123 Green Street Circle, Gainesville",34.31593460000001,-83.8307304
872,SunTrust,OPERATIONAL,"3640 Thompson Bridge Road, Gainesville",34.3733702,-83.87125700000001
873,Matt Mixon - State Farm Insurance Agent,OPERATIONAL,"854 Washington Street #100, Clarkesville",34.6086103,-83.52151169999999
874,Cooperative Purchasing Agency,OPERATIONAL,"1041 South Main Street, Cleveland",34.582539,-83.7615874
893,Nationwide Insurance - Larry Wayne Griffin,OPERATIONAL,"1250 Historic Hwy 441, Demorest",34.56502699999999,-83.545215
913,Georgia Farm Bureau,OPERATIONAL,"417 West Walker Street #4807, Douglas",31.5174276,-82.8549115
914,Meeks Insurance Agency Inc,OPERATIONAL,"800 North Madison Avenue, Douglas",31.5163103,-82.8490552
915,Allstate Insurance Agency,OPERATIONAL,"711 North Madison Avenue, Douglas",31.51564609999999,-82.84954859999999
916,Acceptance Insurance,OPERATIONAL,"715 West Ward Street, Douglas",31.5095021,-82.8589092
920,Nationwide Insurance: Paul D Hutcheson,OPERATIONAL,"517 North Peterson Avenue S, Douglas",31.5138365,-82.8508734
921,Griffin Insurance,OPERATIONAL,"506 West Ward Street, Douglas",31.5089011,-82.85629569999999
924,Mc Crary-Daniels Insurance,OPERATIONAL,"120 North Madison Avenue, Douglas",31.50980589999999,-82.8493288
925,"Tanner Insurance Agency, Inc.",OPERATIONAL,"319 South Madison Avenue Ste C, Douglas",31.505752,-82.8496779
926,"Jowers Insurance Agency, LLC",OPERATIONAL,"105 West Walker Street, Douglas",31.517307,-82.851171
928,New York Life,OPERATIONAL,"404 Westgreen Road, Douglas",31.5111105,-82.8295062
929,Moore Cannon & Co,OPERATIONAL,"912 North Madison Avenue, Douglas",31.517938,-82.84899999999999
930,Earl Mayo - COUNTRY Financial representative,OPERATIONAL,"1010 North Madison Avenue, Douglas",31.51940579999999,-82.8490324
970,State Farm Insurance,OPERATIONAL,"138 South Lee Street, Americus",32.0708047,-84.23200229999999
971,Hooks Simmons Insurance,OPERATIONAL,"412 West Lamar Street, Americus",32.0717826,-84.2373398
972,Harris Bobby,OPERATIONAL,"427 South Lee Street, Americus",32.06583320000001,-84.2306941
973,The Denham Agency,OPERATIONAL,"506 Tripp Street, Americus",32.0695043,-84.217467
974,Baldwin Agency,OPERATIONAL,"1617 East Lamar Street, Americus",32.0672486,-84.20592359999999
975,William Bailey - State Farm Insurance Agent,OPERATIONAL,"108 West Lamar Street, Americus",32.0720165,-84.2329345
976,Flint River Insurance,OPERATIONAL,"458 Main Street, Byromville",32.2021821,-83.9064739
977,Reid Mathis: Allstate Insurance,OPERATIONAL,"613 East Lamar Street Ste B, Americus",32.071212,-84.224784
978,Georgia Farm Bureau,OPERATIONAL,"141 Georgia 27, Americus",32.0714779,-84.20247520000001
979,Central South Insurance Agency,OPERATIONAL,"331 Drayton Street, Montezuma",32.305535,-84.02857999999999
980,BB&T Insurance Services,OPERATIONAL,"506 Houston Street, Montezuma",32.2947533,-84.0286382
981,N Dellinger Agency LLC,OPERATIONAL,"100 3rd Street East, Leesburg",31.7338619,-84.1709559
982,Allstate Insurance Agency,OPERATIONAL,"214 East Lee Street, Dawson",31.7738119,-84.4459747
983,R D Smith Insurance Inc,OPERATIONAL,"138 South Main Street, Dawson",31.77308879999999,-84.4466234
984,Sandra Rowe - State Farm Insurance Agent,OPERATIONAL,"489 Stonewall Street Southeast, Dawson",31.7670772,-84.44583999999999
985,Farmers Insurance - Mercedes Aldridge,OPERATIONAL,"108 Georgia 32 Ste C, Leesburg",31.72083,-84.1732818
986,The Aldridge Agency,OPERATIONAL,"U.S. 19 Bypass, Leesburg",31.72031160000001,-84.1734266
987,Akin Insurance,OPERATIONAL,"101 Union Street, Vienna",32.09151620000001,-83.7961237
988,Folds Agency,OPERATIONAL,"1028 East 24th Avenue STE D, Cordele",31.9540863,-83.76594539999999
1007,Marty McDonald - State Farm Insurance Agent,OPERATIONAL,"Jr Blvd, 925 North Martin Luther King Boulevard, Americus",32.0820155,-84.2387296
1038,Citizens Agency,OPERATIONAL,"121 N, 121 3rd Street, Vienna",32.0925967,-83.7963695
1039,Allstate,OPERATIONAL,"121 3rd Street, Vienna",32.09259959999999,-83.7963492
1040,Cape Insurance Services,OPERATIONAL,"1329 East Union Street, Vienna",32.0871938,-83.7701921
1041,Michelle Beard - COUNTRY Financial representative,OPERATIONAL,"1985 Pine Street, Unadilla",32.2590873,-83.73790559999999
1042,Farmers Insurance - John Offenberg,OPERATIONAL,"1273D Pine Street, Unadilla",32.2515578,-83.74161509999999
1043,Seth Dozier - State Farm Insurance Agent,OPERATIONAL,"142 South Broad Street, Butler",32.5468825,-84.2418017
1044,Sunbelt Properties,OPERATIONAL,"349 Farmers Market Road, Cordele",32.0041543,-83.7746414
1045,Interlock Insurance,OPERATIONAL,"200 Cotton Avenue, Americus",32.07345159999999,-84.23503889999999
1064,Cole Agency Inc,OPERATIONAL,"319 Walnut Street, Montezuma",32.2930187,-84.0239603
1085,Bentley Carson Memorial Funeral Home,OPERATIONAL,"305 West 16th Avenue, Cordele",31.963219,-83.785341
1087,Farmers Agency Inc,OPERATIONAL,"114 North Johnson Street, Ashburn",31.707513,-83.650497
1088,Nationwide Insurance: Steve Allen Martin,OPERATIONAL,"106 7th Street North Ste L, Cordele",31.96940469999999,-83.78237209999999
1089,DDHT Insurors,OPERATIONAL,"701 16th Avenue East, Cordele",31.9639665,-83.7725498
1090,Doles Agency Inc,OPERATIONAL,"135 Carpenter Road, Ashburn",31.6952477,-83.8385708
1091,Akin-Insurance & Associates,OPERATIONAL,"702 16th Avenue East, Cordele",31.96345829999999,-83.7726014
1092,"Denham, Edwards & Foshee Insurance",OPERATIONAL,"1220 East 16th Avenue, Cordele",31.9616679,-83.7623658
1094,Southern Harvest Annex,OPERATIONAL,"1506 6th Street South, Cordele",31.95433619999999,-83.7808532
1095,State Farm Insurance,OPERATIONAL,"142 North Gordon Street, Ashburn",31.7071895,-83.6527213
1097,Partners Benefit Group,OPERATIONAL,"907 17th Avenue East, Cordele",31.9628798,-83.76864410000002
1099,Catherine Whiddon - COUNTRY Financial representative,OPERATIONAL,"701 Stewart Avenue, Cordele",31.9613275,-83.7608813
1100,Mike Browning - State Farm Insurance Agent,OPERATIONAL,"719 16th Avenue East, Cordele",31.96400299999999,-83.770927
1102,IPG Insurance,OPERATIONAL,"1779 Philema Road, Albany",31.63072469999999,-84.1171648
1142,"Southern States Insurance, Inc. of Douglasville",OPERATIONAL,"3130 Golf Ridge Boulevard #200, Douglasville",33.719895,-84.723547
1149,Willis Insurance Services of GA Inc,OPERATIONAL,"1349 Old 41 Highway Northwest # 125, Marietta",33.97855299999999,-84.5639939
1151,Aflac: Scott Eells,OPERATIONAL,"1950 Barrett Lakes Boulevard #1034, Kennesaw",34.0007461,-84.5719475
1152,OSC Insurance Services,OPERATIONAL,"245 Townpark Drive Suite 200, Kennesaw",34.0406613,-84.570968
1153,Szabolcsi Leslie,OPERATIONAL,"245 Townpark Drive #100, Kennesaw",34.0408873,-84.57099699999999
1155,Breckenridge IS Inc,OPERATIONAL,"245 Townpark Drive # 200, Kennesaw",34.04072829999999,-84.57105609999999
1156,MSI Benefits Group,OPERATIONAL,"245 Townpark Drive #100, Kennesaw",34.0407911,-84.5709847
1157,Mc Burnett & Szabolcs Inc,OPERATIONAL,"245 Townpark Drive #100, Kennesaw",34.0409282,-84.57103889999999
1159,Joe Morgan - State Farm Insurance Agent,OPERATIONAL,"3133 Golf Ridge Boulevard Ste 202, Douglasville",33.72042,-84.7244583
1178,Ledbetter Insurance Agency,OPERATIONAL,"106 East Avenue, Cedartown",34.014638,-85.255247
1197,WE-N-SPECT® Home Inspections,OPERATIONAL,Watkinsville,33.8628959,-83.4087708
1198,Bill Ritter - State Farm Insurance Agent,OPERATIONAL,"3001 Monroe Highway #300B, Bogart",33.918392,-83.532107
1199,SunTrust,CLOSED_TEMPORARILY,"911 Duluth Highway, Lawrenceville",33.96968740000001,-84.0239027
1200,Langley Dwight,OPERATIONAL,"101 Trinity Place, Athens",33.976411,-83.415013
1201,Cole Larry,OPERATIONAL,"400 Hawthorne Lane # B, Athens",33.9694352,-83.4169112
1202,Associated Underwriters,OPERATIONAL,"470 Hill Street, Athens",33.95977399999999,-83.38943599999999
1203,Quote Georgia,OPERATIONAL,"125 South Milledge Avenue, Athens",33.9547434,-83.3879948
1204,Halper John,OPERATIONAL,"225 South Milledge Avenue, Athens",33.9537194,-83.3874507
1205,Insurance,OPERATIONAL,"393 West Hancock Avenue, Athens",33.958654,-83.381827
1206,Hassler Mark,OPERATIONAL,"337 South Milledge Avenue # 104, Athens",33.9519143,-83.3869933
1209,Jeanne White - State Farm Insurance Agent,OPERATIONAL,"1400 Buford Highway Northeast Ste D-2, Buford",34.0938466,-84.0174959
1212,Kristy Cassidy American Family Insurance,OPERATIONAL,"1400 Buford Highway Northeast, Buford",34.09302210000001,-84.0181882
1213,SunTrust,OPERATIONAL,"185 Alps Road, Athens",33.9461413,-83.4087972
1214,SunTrust,OPERATIONAL,"101 North Lumpkin Street, Athens",33.9575395,-83.37706399999999
1215,InsuranceHub,OPERATIONAL,"1720 Lakes Parkway, Lawrenceville",33.963113,-84.05818839999999
1216,Kristen Cassidy American Family Insurance,OPERATIONAL,"3611 Braselton Highway, Dacula",34.0686588,-83.9058328
1235,Cindy Phillips - State Farm Insurance Agent,OPERATIONAL,"4977 Highway 53, Braselton",34.1067528,-83.7627309
1254,Nationwide Insurance/David Zavala,OPERATIONAL,"U.S. 441, Demorest",30.9637854,-82.6620441
1256,David Hand - State Farm Insurance Agent,OPERATIONAL,"1350 Memorial Drive, Waycross",31.20879069999999,-82.34202739999999
1257,Robert Wallace: Allstate Insurance,OPERATIONAL,"707 Knight Avenue, Waycross",31.2099284,-82.34240559999999
1258,Acceptance Insurance,OPERATIONAL,"1107 Knight Avenue, Waycross",31.2087807,-82.3375494
1259,HH Burnet & Company Inc,OPERATIONAL,"210 Tebeau Street, Waycross",31.2092179,-82.360947
1260,Grange Insurance,OPERATIONAL,Homerville,31.0367608,-82.74660589999999
1261,Titlemike's,OPERATIONAL,"850 Valdosta Highway, Homerville",31.0342104,-82.7614778
1262,J. Smith Lanier & Company,OPERATIONAL,"600 Memorial Drive, Waycross",31.2110031,-82.3516034
1263,COUNTRY Financial - The Harrell Insurance Agency,OPERATIONAL,"618 Tebeau Street, Waycross",31.21399320000001,-82.3604673
1264,Nationwide Insurance: Gregory Patrick Hawthorne,OPERATIONAL,"516 Lott Street, Waycross",31.2125995,-82.3585634
1265,"Denton & Tanner Insurance Agency, Inc.",OPERATIONAL,"1353 Albany Avenue, Waycross",31.218944,-82.37196399999999
1266,Tanner Insurance Agency Inc,OPERATIONAL,"407 North Main Street, Pearson",31.3037238,-82.8514326
1267,Chris Brown - COUNTRY Financial representative,OPERATIONAL,"618 Tebeau Street, Waycross",31.21399320000001,-82.3604673
1269,Wilson Insurance,OPERATIONAL,"601 Mary Street, Waycross",31.2102981,-82.36120059999999
1270,BB&T Insurance Services,OPERATIONAL,Waycross,31.2154234,-82.3594715
1271,Direct Auto Insurance of Waycross,OPERATIONAL,"701 Riverside Avenue, Waycross",31.22512589999999,-82.3544301
1272,Farmers Insurance - Daniel Dowling,OPERATIONAL,"2484 Memorial Drive, Waycross",31.1945849,-82.3218213
1273,Rainwater Insurance Inc,OPERATIONAL,"517 North Church Street, Homerville",31.0435386,-82.75088559999999
1292,Globe Life Liberty National Division - The Cannington Agency,OPERATIONAL,"2494 Memorial Drive, Waycross",31.19421139999999,-82.32138909999999
1311,Agri Insurance Services,OPERATIONAL,"22 Court Square, Blakely",31.37702939999999,-84.9336417
1312,Georgia Farm Bureau,OPERATIONAL,"118 School Street Northeast, Morgan",31.537835,-84.5989874
1313,Conner Agency,OPERATIONAL,"17415 Highland Avenue South, Arlington",31.4369561,-84.7248492
1314,Colquitt Insurance & Realty Services Inc,OPERATIONAL,"167 East Crawford Street, Colquitt",31.1695087,-84.7308615
1315,Clenney Insurance of Blakely,OPERATIONAL,"8 Liberty Street, Blakely",31.3762046,-84.93606210000002
1316,Michelle Kleckley - State Farm Insurance Agent,OPERATIONAL,"12799 Magnolia Street, Blakely",31.3777558,-84.93014769999999
1317,Lane Crop Insurance,OPERATIONAL,"239 East Grow Street, Colquitt",31.1647029,-84.7264924
1318,Opportunity Tax Service,OPERATIONAL,"866 Blakely Street, Cuthbert",31.7705179,-84.7892483
1319,Allied Auto Insurance,OPERATIONAL,"346 County Road 47, Shorterville",31.5666372,-85.09981909999999
1320,CJ Hester Inc - Dothan,OPERATIONAL,"381 West Holiday Drive, Abbeville",31.669661,-85.112034
1324,Whittaker Insurance and Realty,OPERATIONAL,"206 South Knox Avenue, Donalsonville",31.0411126,-84.8843721
1325,Burke Insurance,OPERATIONAL,"210 South Woolfork Avenue, Donalsonville",31.04130400000001,-84.88103939999999
1326,State Farm Insurance Agnecy,OPERATIONAL,"220 South Woolfork Avenue, Donalsonville",31.0409971,-84.8811181
1327,Amanda Palmer - State Farm Insurance Agent,OPERATIONAL,"809 South Tennille Avenue, Donalsonville",31.0323003,-84.8792459
1328,Georgia Farm Bureau,OPERATIONAL,"44 Court Street, Morgan",31.5379965,-84.5989182
1329,Georgia Farm Bureau,OPERATIONAL,"314 E Bremond Street, Colquitt",31.1687549,-84.7246382
1330,Clenney Agency Inc,OPERATIONAL,"514 East Crawford Street, Colquitt",31.1663169,-84.7244644
1349,JPS- Commercial & Residential(Home)Inspection Services.,OPERATIONAL,"674 Winifred Road, Leesburg",31.629815,-84.28957489999999
1379,Jennings Insurance,OPERATIONAL,"1020 Barber Creek Drive #312, Watkinsville",33.902994,-83.46307399999999
1380,"A/R Auto Sales, Inc",OPERATIONAL,"961 Elbert Street, Elberton",34.0916671,-82.8468345
1381,McGriff Insurance Services,OPERATIONAL,"1071 Founders Boulevard Suite B, Athens",33.9084849,-83.4533544
1382,Lawrence Joseph,OPERATIONAL,"1199 Prince Avenue, Athens",33.9611872,-83.3982944
1383,Premier Insurance,OPERATIONAL,"3620 Atlanta Highway #A, Athens",33.9404154,-83.455141
1384,Boswell Group,OPERATIONAL,"788 Prince Avenue, Athens",33.9618102,-83.39059569999999
1386,Darby Insurance,OPERATIONAL,"780 U.S. 29, Athens",33.9968839,-83.335474
1387,Christopher Green - Aflac Insurance Agent,OPERATIONAL,"1120 Apalachee Down Drive, Bogart",33.856845,-83.565446
1406,Stand Guard Insurance Agency,OPERATIONAL,"2500 West Broad Street #411, Athens",33.9459063,-83.4204074
1439,Worth Insurance,OPERATIONAL,"126 North Isabella Street, Sylvester",31.5271262,-83.8376533
1443,Custard Insurance Adjusters,OPERATIONAL,"1810 U.S. 41, Tifton",31.4717314,-83.5191528
1444,Darby Veazey - State Farm Insurance Agent,OPERATIONAL,"615 Virginia Avenue North c, Tifton",31.462524,-83.52635099999999
1498,Sports Medicine & Orthopaedic Institute of Gwinnett - Winder Georgia,OPERATIONAL,"24 Amherst Drive, Winder",34.0096234,-83.70571699999999
1501,Choice Agency,OPERATIONAL,"122 Washington Street #1, Jefferson",34.11897319999999,-83.5741466
1520,Hock & Associates Inc,OPERATIONAL,"215 Hawthorne Park # C4, Athens",33.9689936,-83.41798
1540,SunTrust,OPERATIONAL,"26 Peachtree Street, Atlanta",33.7546902,-84.3899028
1541,Ammerrit Marketing Group - AIR,OPERATIONAL,"400 West Peachtree Street Northwest, Atlanta",33.7654632,-84.38774289999999
1542,Agency For Toxic Substances,OPERATIONAL,"61 Forsyth Street Southwest, Atlanta",33.7531694,-84.393435
1543,Martin Tanner & Associates,OPERATIONAL,"136 Pryor Street Southwest, Atlanta",33.7508127,-84.390919
1544,Raeside Title Co Inc,OPERATIONAL,"136 Pryor Street Southwest, Atlanta",33.7508127,-84.390919
1545,Unumprovident,OPERATIONAL,"250 Williams Street Northwest, Atlanta",33.7616294,-84.3913026
1546,Underwood William,OPERATIONAL,"55 Ivan Allen Junior Boulevard Northwest, Atlanta",33.7652518,-84.38960329999999
1547,Cigna,OPERATIONAL,"2 Peachtree Street, Atlanta",33.75395,-84.39026919999999
1548,Mcrae Marjorie,OPERATIONAL,"191 Peachtree Street Northeast # 3300, Atlanta",33.7590381,-84.3872591
1549,Shiron Kilgore - State Farm Insurance Agent,OPERATIONAL,"42 Forsyth Street Northwest, Atlanta",33.7559124,-84.3906848
1550,Atlanta International RMI,OPERATIONAL,"101 Marietta Street NorthWest #2425, Atlanta",33.7563612,-84.391786
1551,Communications Assurance & Performance Group CAP LAB.,OPERATIONAL,"34 Peachtree Street, Atlanta",33.7549327,-84.3896869
1552,Nationwide Insurance: Slater Insurance Agency LLC,OPERATIONAL,"501 Pulliam Street Southwest Ste 514-A, Atlanta",33.7412423,-84.3926822
1553,Braden Fellman Group Ltd,OPERATIONAL,"300 Martin Luther King Junior Drive Southeast S, Atlanta",33.7477574,-84.3778837
1554,Iron House Insurance & Real Estate,OPERATIONAL,"325 Edgewood Avenue Southeast, Atlanta",33.7541972,-84.3770808
1555,Security Global Solution,OPERATIONAL,"260 Peachtree Street # 2200, Atlanta",33.7615226,-84.38796119999999
1556,Auburn Management LLC,OPERATIONAL,"193 Auburn Avenue Northeast, Atlanta",33.755297,-84.381393
1557,GEBCorp,OPERATIONAL,"191 Peachtree Tower, 191 Peachtree Street, Atlanta",33.7589915,-84.38681749999999
1558,American Standard,OPERATIONAL,"236 Washington Street Southwest, Atlanta",33.7485708,-84.3896129
1577,"Infinite Global Solutions, Inc",OPERATIONAL,"236 Forsyth Street Southwest #103, Atlanta",33.7481526,-84.3969036
1596,Tara J Smith: Allstate Insurance,OPERATIONAL,"2915 Unit 603, Kerry Forest Parkway, Tallahassee",30.540195,-84.2263119
1597,Vicki Catsimpiris - State Farm Insurance Agent,OPERATIONAL,"3360 Capital Circle Northeast Ste B, Tallahassee",30.4979616,-84.2472653
1598,Florida Healthy Kids + Florida KidCare,OPERATIONAL,"1203 Governors Square Boulevard #400, Tallahassee",30.4394516,-84.2638472
1599,Aflac Insurance Agent Miriam Watkins,OPERATIONAL,"1105 Apalachee Parkway B, Tallahassee",30.45491509999999,-84.2761924
1600,Aflac,OPERATIONAL,"1344 Vickers Road, Tallahassee",30.48706250000001,-84.31216359999999
1601,Consumer Credit Counseling Services,OPERATIONAL,"2415 North Monroe Street, Tallahassee",30.4723327,-84.29150469999999
1602,Farm Bureau Insurance,OPERATIONAL,"3375 Capital Circle Northeast, Tallahassee",30.4996275,-84.2469155
1603,SunTrust,OPERATIONAL,"2051 Thomasville Road, Tallahassee",30.4687901,-84.26657209999999
1604,AllQuote,OPERATIONAL,"2910 Kerry Forest Parkway, Tallahassee",30.5424261,-84.2248463
1605,SunTrust,OPERATIONAL,"104 North Woodward Avenue, Tallahassee",30.444642,-84.2988275
1606,Coventry Health Care of FL Inc,OPERATIONAL,"1650 Summit Lake Drive # 100, Tallahassee",30.48450800000001,-84.1524666
