,agency_name,agency_status,agency_address,agency_latitude,agency_longitude
982,American Family Greater Augusta Branch American Family Insurance,OPERATIONAL,"4446 Washington Road, Evans",33.54354320000001,-82.1423365
983,SunTrust,OPERATIONAL,"2901 Washington Road, Augusta",33.51182360000001,-82.03856590000001
984,GEICO Insurance Agent,OPERATIONAL,"630 Crane Creek Drive Suite 303, Augusta",33.4966501,-82.07883149999998
985,Allstate,OPERATIONAL,"0231, 119 Davis Road suite 9c, Martinez",33.509207,-82.084836
986,Austin Taylor Insurance Agency,OPERATIONAL,"3703 Washington Road, Martinez",33.51469199999999,-82.0823118
987,Rick Kilpatrick: Allstate Insurance,OPERATIONAL,"1810 Wylds Road Ste D, Augusta",33.457365100000004,-82.0718047
988,Allstate Insurance Jamie Felder,OPERATIONAL,"205 North Belair Road, Evans",33.51439149999999,-82.1427022
989,Ashley Willis - Aflac Insurance Agent,OPERATIONAL,"4445 Galway Drive, Evans",33.5320367,-82.1383516
990,Aflac,OPERATIONAL,"1615 Hampton Avenue Northwest, Aiken",33.575087700000005,-81.7425079
991,Chad Stalvey - State Farm Insurance Agent,OPERATIONAL,"1219 West Avenue, North Augusta",33.50744299999999,-81.9712304
992,Owings Timothy,OPERATIONAL,"1 10th Street Suite 600, Augusta",33.4792875,-81.96856729999998
993,Matt Murphy: Allstate Insurance,OPERATIONAL,"204 Pleasant Home Road, Augusta",33.5125618,-82.0707817
994,Elizabeth Smith - Aflac Insurance Agent,OPERATIONAL,"213 West Pine Grove Avenue, North Augusta",33.4946914,-81.9734526
995,"Southern States Insurance, Inc. of Douglasville",OPERATIONAL,"3130 Golf Ridge Boulevard #200, Douglasville",33.719895,-84.723547
996,Georgia Farm Bureau,OPERATIONAL,"9097 Georgia 5, Douglasville",33.732809,-84.76487499999998
997,Joe Morgan - State Farm Insurance Agent,OPERATIONAL,"3133 Golf Ridge Boulevard Ste 202, Douglasville",33.720420000000004,-84.7244583
998,SunTrust,OPERATIONAL,"6943 Douglas Boulevard, Douglasville",33.7256425,-84.758175
999,Hembree Insurance Agency,OPERATIONAL,"8500 Campbellton Street, Douglasville",33.7490573,-84.7454911
1000,R. Allan Miles Insurance Agency,OPERATIONAL,"121 Lee Street, Carrollton",33.575274,-85.0745421
1001,Benefield & Tabb Insurance,OPERATIONAL,"110 Bankhead Highway, Carrollton",33.580985,-85.065699
1002,Acceptance Insurance,OPERATIONAL,"315 Bankhead Highway Ste C, Carrollton",33.582977,-85.06145839999998
1003,Esquire Insurance,OPERATIONAL,"218 Bullsboro Drive, Newnan",33.3921304,-84.77316929999998
1004,Welden Financial,OPERATIONAL,"38 Spring Street, Newnan",33.373578,-84.801614
1005,GEICO Insurance Agent,OPERATIONAL,"3680 Cascade Road Suite C, Atlanta",33.722963899999996,-84.50836690000001
1006,Equity Insurance Solutions,OPERATIONAL,"1515 Westfork Drive # B, Lithia Springs",33.788355100000004,-84.6237
1007,TCIS Complete Insurance Source,OPERATIONAL,"155 Marquis Drive, Fayetteville",33.45118850000001,-84.4812286
1008,Carol Jones - State Farm Insurance Agent,OPERATIONAL,"7445 Old National Highway b, Riverdale",33.55261079999999,-84.466779
1009,Fresenius Medical Care at Select Specialty-Atlanta,OPERATIONAL,"550 West Peachtree Street Northwest, Atlanta",33.768494399999994,-84.3860605
1010,Risk Management & Information Systems,OPERATIONAL,"191 Peachtree Street, Atlanta",33.7590563,-84.3873043
1011,Ubs Holdings LLC,OPERATIONAL,"1197 Peachtree Street Northeast, Atlanta",33.7869047,-84.38266490000001
1012,"Sterling Seacrest Partners, Inc.",OPERATIONAL,"2500 Cumberland Parkway Southeast, Atlanta",33.8675983,-84.4760795
1013,SunTrust,OPERATIONAL,"26 Peachtree Street, Atlanta",33.7546902,-84.38990279999999
1014,"Hart Capital, LLLP",OPERATIONAL,"2625 Piedmont Road Northeast, Atlanta",33.82741639999999,-84.36521429999998
1015,American Re-Insurance,OPERATIONAL,"3525 Piedmont Road Northeast, Atlanta",33.8512051,-84.37711180000001
1016,Ralston Charles: Allstate Insurance,OPERATIONAL,"1784 Powder Springs Road Southwest, Marietta",33.90260680000001,-84.6058
1017,Ammerrit Marketing Group - AIR,OPERATIONAL,"400 West Peachtree Street Northwest, Atlanta",33.765463200000006,-84.38774289999998
1018,First American Title Insurance Company - National Commercial Services,OPERATIONAL,"3455 Peachtree Road Northeast Suite 675, Atlanta",33.8501888,-84.360202
1019,John Hancock Life,OPERATIONAL,"1100 Peachtree Street Northeast, Atlanta",33.784819799999994,-84.38353169999998
1020,Delta Community Credit Union,OPERATIONAL,"80 Peachtree Place Northeast, Atlanta",33.7809643,-84.38502340000001
1021,Southern Employee Benefits,OPERATIONAL,"3334 Peachtree Road, Atlanta",33.8492074,-84.3708417
1022,Smarr Financial Services,OPERATIONAL,"3399 Peachtree Road, Atlanta",33.8456761,-84.35942159999998
1023,Lion Mark Insurance Co,OPERATIONAL,"3490 Piedmont Road Northeast, Atlanta",33.848682200000006,-84.37620989999998
1024,Insurance Office of America,OPERATIONAL,"3490 Piedmont Road Northeast, Atlanta",33.848682200000006,-84.37620989999998
1025,THE GEORGE FAMILY AGENCY,OPERATIONAL,"6150B Covington Highway, Lithonia",33.72378439999999,-84.164339
1026,SunTrust,OPERATIONAL,"198 West Ponce de Leon Avenue, Decatur",33.7753951,-84.2986402
1027,Unum,OPERATIONAL,"6 Concourse Parkway #2700, Atlanta",33.91706599999999,-84.3558511
1028,Northwestern Mutual - Aubrey E Vaughn,OPERATIONAL,"3438 Peachtree Road #1200, Atlanta",33.8527529,-84.36404429999997
1029,Palmer & Cay,OPERATIONAL,"Northwest, Two Buckhead Plaza, 3050 Peachtree Road #475, Atlanta",33.83846870000001,-84.3810304
1030,"Financial Benefits, Inc",OPERATIONAL,"1201 Peachtree St, 400 Colony Square #1730, Atlanta",33.887395500000004,-84.46788040000001
1031,Northwestern Mutual,OPERATIONAL,"3438 Peachtree Road Northeast, Atlanta",33.852847,-84.36398299999998
1032,Acceptance Insurance,OPERATIONAL,"2165 Cheshire Bridge Road Northeast #2, Atlanta",33.813391499999994,-84.3534936
1033,All City Insurance,OPERATIONAL,"173 Dekalb Industrial Way, Decatur",33.78108899999999,-84.2736364
1034,Whitefoord Community Program,OPERATIONAL,"256 Clifton Street Southeast, Atlanta",33.74597809999999,-84.3311061
1035,Prudential | Bill Markert | Life Insurance & Financial Services,OPERATIONAL,"250 East Ponce de Leon Avenue #322, Decatur",33.775940000000006,-84.29317470000002
1036,"J & J Title Company, LLC",OPERATIONAL,"195 Arizona Avenue Northeast, Atlanta",33.75915099999999,-84.32946
1037,Shucheng Xu American Family Insurance,OPERATIONAL,"2175 Highpoint Road, Snellville",33.84978129999999,-84.043464
1038,Retirement Planning Services,OPERATIONAL,"2459 Heritage Village #12, Snellville",33.85726210000001,-84.01713480000002
1039,Reed Financial Group,OPERATIONAL,"2795 Main Street West building 23, Snellville",33.855920000000005,-84.030677
1040,John Garrett - State Farm Insurance Agent,OPERATIONAL,"9116 Doctor Martin Luther King Junior Avenue, Covington",33.593025,-83.834473
1041,Tony Logue: Allstate Insurance,OPERATIONAL,"2008 Eastview Parkway Northeast Ste 500, Conyers",33.6716801,-83.98047120000001
1042,Allstate Insurance Agent: Dale Gainey,OPERATIONAL,"2795 Main Street West #18b, Snellville",33.8562855,-84.0309199
1043,Tamara Gatson: Allstate Insurance,OPERATIONAL,"1955 Sigman Road Northwest Ste 108, Conyers",33.686661,-84.0482219
1044,Wally Taylor - State Farm Insurance Agent,OPERATIONAL,"885 Honey Creek Road Southeast, Conyers",33.59532699999999,-84.017078
1045,Heritage Agency,OPERATIONAL,"6141 Newton Drive Northeast, Covington",33.600027000000004,-83.84192890000001
1046,Rivers Insurance,OPERATIONAL,"516 West 3rd Street, Jackson",33.2946007,-83.9717833
1047,WE-N-SPECT® Home Inspections,OPERATIONAL,Watkinsville,33.8628959,-83.4087708
1048,Bill Ritter - State Farm Insurance Agent,OPERATIONAL,"3001 Monroe Highway #300B, Bogart",33.918392,-83.532107
1049,Jennings Insurance,OPERATIONAL,"1020 Barber Creek Drive #312, Watkinsville",33.902994,-83.46307399999998
1050,McGriff Insurance Services,OPERATIONAL,"1071 Founders Boulevard Suite B, Athens",33.9084849,-83.45335440000001
1051,Farm Bureau Insurance: Lord Lucy,OPERATIONAL,"1001 Pennington Road, Madison",33.5817609,-83.48814959999999
1052,SunTrust,OPERATIONAL,"185 Alps Road, Athens",33.946141299999994,-83.40879720000001
1053,Aaa Bob Miller Insurance Inc,OPERATIONAL,"120 South Cherokee Road, Social Circle",33.655828799999995,-83.7186608
1054,Jasper County Farm Bureau,OPERATIONAL,"671 West Washington Street, Monticello",33.305149699999994,-83.69055449999998
1055,Angie Phelps Insurance,OPERATIONAL,"116 North Main Street, Greensboro",33.576537,-83.182856
1056,Title Co of Georgia Inc,OPERATIONAL,"1540 Chicks Bridge Road, Social Circle",33.6985381,-83.6799511
1057,BluePrint Financial Strategies,OPERATIONAL,"991 Greensboro Road, Eatonton",33.4211859,-83.2698816
1058,Signature Insurance Group,OPERATIONAL,"7273 Industrial Boulevard, Covington",33.606159100000006,-83.8384981
1059,Farmers Insurance - Richard Heebner,OPERATIONAL,"1070 Salem Walk Drive Ste A2, Greensboro",33.463423,-83.24224679999998
1060,BB&T Insurance Services,OPERATIONAL,"2011 Westend Drive, Greensboro",33.457550399999995,-83.24629329999998
1061,Flynt & Co Insurance,OPERATIONAL,"1001 Founders Row # 101, Greensboro",33.45393000000001,-83.244636
1062,BB&T Insurance Services,OPERATIONAL,"201 South Main Street, Greensboro",33.5745675,-83.18311259999999
1063,Nationwide Insurance: Angela L Atkinson Agency,OPERATIONAL,"114 East Broad Street, Greensboro",33.576032899999994,-83.1818483
1064,Horace Mann Insurance Co,OPERATIONAL,"170 Security Circle # 100, Athens",33.91620820000001,-83.34577850000001
1065,Scott Lewis - State Farm Insurance Agent,OPERATIONAL,"275 Thomson Road Ste B, Washington",33.722155799999996,-82.7088368
1066,Cotton States Insurance,OPERATIONAL,"12 West Robert Toombs Avenue, Washington",33.7368654,-82.7399303
1067,New York Life,OPERATIONAL,"902 Spring Street, Washington",33.7260699,-82.74199510000003
1068,Griggs Ficklen Insurance,OPERATIONAL,"110 East Robert Toombs Avenue, Washington",33.7364593,-82.7374131
1069,Georgia Farm Bureau,OPERATIONAL,"109 Alexander Street, Crawfordville",33.55455279999999,-82.8974538
1070,R&R Insurance Group,OPERATIONAL,"1051 Village Park Drive STE 201, Greensboro",33.4670127,-83.2453106
1071,Franklin Insurance Inc,OPERATIONAL,"818 East Robert Toombs Avenue, Washington",33.7297322,-82.72136390000001
1072,MetLife Auto & Home dba Wells Insurance Brokers LLC,OPERATIONAL,"4800 Washington Road, Evans",33.56036399999999,-82.16810600000001
1073,Kim Manders Agency,OPERATIONAL,"4232 Quail Springs Circle, Augusta",33.497928,-82.114285
1074,Rutledge Agency,OPERATIONAL,"5508 Corn Mill Lane, Powder Springs",33.97110869999999,-84.7139065
1075,Hightower Family Funeral Homes,OPERATIONAL,"12651 Veterans Memorial Highway, Douglasville",33.74621759999999,-84.7593498
1076,MY FINANCIAL SERVICES,OPERATIONAL,"430 West Bankhead Highway, Villa Rica",33.731609000000006,-84.92879599999998
1077,Kayron Warren - State Farm Insurance Agent,OPERATIONAL,"8513 Campbellton Street, Douglasville",33.7488441,-84.74608549999998
1078,Georgia Farm Bureau,OPERATIONAL,"4010 U.S. 27, Buchanan",33.81384600000001,-85.19313749999998
1079,"Stallings Insurance Agency, Inc.",OPERATIONAL,"6588 Church Street, Douglasville",33.751286,-84.7457775
1080,BB&T Insurance Services,OPERATIONAL,"1109 South Park Street, Carrollton",33.5593847,-85.0737917
1081,"Insurance Sales Principles, Inc.",OPERATIONAL,"1500 Parkwood Circle Southeast, Atlanta",33.8995327,-84.4604592
1082,Allstate Insurance: Don Rowan,OPERATIONAL,"2727 Paces Ferry Road Southeast #230, Atlanta",33.866259,-84.474273
1083,"T. J. O'Brien & Associates, Inc. - A Member Firm of The Plus Group",OPERATIONAL,"1899 Powers Ferry Road # 232, Atlanta",33.90781399999999,-84.46434099999998
1084,Northwestern Mutual - F Baird,OPERATIONAL,"4401 Northside Parkway Northwest #260, Atlanta",33.8680011,-84.4490063
1085,Aflac: Scott Eells,OPERATIONAL,"1950 Barrett Lakes Boulevard #1034, Kennesaw",34.0007461,-84.5719475
1086,Sun Life Financial,OPERATIONAL,"1100 Abernathy Road Northeast # 550, Atlanta",33.93437619999999,-84.3523975
1087,Mutual of America,OPERATIONAL,"5 Concourse Parkway # 1275, Atlanta",33.916903000000005,-84.354615
1088,Morgan Keegan: Iglar Lenard,OPERATIONAL,"1100 Abernathy Road Northeast # 1850, Atlanta",33.93437619999999,-84.3523975
1089,PMA Insurance Group,OPERATIONAL,"1100 Abernathy Road Northeast # 650, Atlanta",33.93437619999999,-84.3523975
1090,Lawyers Title,OPERATIONAL,"6 Concourse Parkway, Atlanta",33.917098200000005,-84.3558686
1091,AAA East Cobb Car Care Plus,OPERATIONAL,"1197 Johnson Ferry Road Ste 100, Marietta",33.9774933,-84.41730759999999
1092,Rutherfoord Inc,OPERATIONAL,"5660 New Northside Drive # 400, Atlanta",33.908964000000005,-84.43112599999998
1093,Nationwide Insurance: Sean Choi Agency,OPERATIONAL,"2550 Pleasant Hill Road Ste 115, Duluth",33.9699184,-84.14444490000002
1094,Assurant,OPERATIONAL,"2405 Commerce Avenue Northwest # 100, Duluth",33.967201200000005,-84.1196365
1095,Fresenius Medical Care at Emory Johns Creek Hosp,OPERATIONAL,"6325 Hospital Parkway, Johns Creek",34.0667005,-84.1764319
1096,SunTrust,CLOSED_TEMPORARILY,"911 Duluth Highway, Lawrenceville",33.96968740000001,-84.0239027
1097,Nationwide Insurance: Thai Chang Agency Inc.,OPERATIONAL,"3980 Peachtree Industrial Boulevard #100, Duluth",33.983382899999995,-84.1709036
1098,Chui Agencies,OPERATIONAL,"3620 Dekalb Technology Parkway Suite 160, Atlanta",33.88316,-84.27024569999998
1099,Ticor Title Insurance,OPERATIONAL,"5775 Peachtree Dunwoody Road, Sandy Springs",33.9116643,-84.35049210000003
1100,CAG Insurance Group,OPERATIONAL,"6340 Sugarloaf Parkway, Duluth",33.990249,-84.0906421
1101,Sterling Life Insurance Co,OPERATIONAL,"3505 Koger Boulevard, Duluth",33.949735,-84.1233527
1102,InsuranceHub,OPERATIONAL,"1720 Lakes Parkway, Lawrenceville",33.963113,-84.05818839999998
1103,CorVel Corporation,OPERATIONAL,"2905 Premiere Parkway #125, Duluth",34.005757,-84.093159
1104,Cotton States Insurance,OPERATIONAL,"2675 Breckinridge Plaza # 120, Duluth",33.96059109999999,-84.09938439999998
1105,Cole Larry,OPERATIONAL,"400 Hawthorne Lane # B, Athens",33.9694352,-83.4169112
1106,Taryn Lawrence - State Farm Insurance Agent,OPERATIONAL,"1234 South Hairston Road #22, Stone Mountain",33.7591949,-84.19589350000001
1107,Activhealthcare,OPERATIONAL,"1926 Northlake Parkway, Tucker",33.8382276,-84.23931379999998
1108,Hassler Mark,OPERATIONAL,"337 South Milledge Avenue # 104, Athens",33.9519143,-83.3869933
1109,Halper John,OPERATIONAL,"225 South Milledge Avenue, Athens",33.9537194,-83.3874507
1110,Quote Georgia,OPERATIONAL,"125 South Milledge Avenue, Athens",33.9547434,-83.3879948
1111,Associated Underwriters,OPERATIONAL,"470 Hill Street, Athens",33.95977399999999,-83.38943599999998
1112,Insurance,OPERATIONAL,"393 West Hancock Avenue, Athens",33.958653999999996,-83.381827
1113,Langley Dwight,OPERATIONAL,"101 Trinity Place, Athens",33.976411,-83.415013
1114,SunTrust,OPERATIONAL,"101 North Lumpkin Street, Athens",33.9575395,-83.37706399999998
1115,"Moulton & Hardin, Inc. / M&H OneSource",OPERATIONAL,"1394 South Milledge Avenue, Athens",33.9372578,-83.38501110000001
1116,Frontier Insurance Adjusters,OPERATIONAL,"1211 Willow Ridge, Athens",33.9011906,-83.43184690000002
1117,Lawrence Joseph,OPERATIONAL,"1199 Prince Avenue, Athens",33.961187200000005,-83.3982944
1118,Premier Insurance,OPERATIONAL,"3620 Atlanta Highway #A, Athens",33.9404154,-83.455141
1119,Boswell Group,OPERATIONAL,"788 Prince Avenue, Athens",33.9618102,-83.39059569999998
1120,Darby Insurance,OPERATIONAL,"780 U.S. 29, Athens",33.9968839,-83.335474
1121,A Advantage Insurance,OPERATIONAL,"3724 Atlanta Highway, Athens",33.94534699999999,-83.470964
1122,Cole Hixon Insurance,OPERATIONAL,"2023 Hog Mountain Road, Watkinsville",33.8748445,-83.4389647
1123,Evans Sheree,OPERATIONAL,"127 East Jefferson Street, Madison",33.59385280000001,-83.4640647
1124,"A/R Auto Sales, Inc",OPERATIONAL,"961 Elbert Street, Elberton",34.0916671,-82.8468345
1125,BB&T Insurance Services,OPERATIONAL,"475 East Broad Street, Athens",33.9584946,-83.3731573
1126,Johnson Insurance Services,OPERATIONAL,"103 South Alexander Avenue, Washington",33.73609879999999,-82.73635910000002
1127,Jeremy Hoyt - COUNTRY Financial representative,OPERATIONAL,"6 W Public Square, Washington",33.7374441,-82.73958789999998
1128,Doug Newman - State Farm Insurance Agent,OPERATIONAL,"228 North Peachtree Street, Lincolnton",33.79574900000001,-82.47746889999998
1129,Peach State Insurance,OPERATIONAL,"647 Main Street, Thomson",33.4806842,-82.50598629999998
1130,Bill West - State Farm Insurance Agent,OPERATIONAL,"128 North Main Street, McCormick",33.9133196,-82.29477920000001
1131,Hugh C Brown Insurance,OPERATIONAL,"West Augusta Street, McCormick",33.9117433,-82.2934476
1132,B.J. Jordan - State Farm Insurance Agent,OPERATIONAL,"5159 Columbia Road Suite 103, Grovetown",33.50918660000001,-82.200773
1133,White Insurance Metro Atlanta,OPERATIONAL,"3104 Creekside Village Drive Northwest Suite 101, Kennesaw",34.03219360000001,-84.65577590000001
1134,Aflac,OPERATIONAL,"107 Redmond Road, Rome",34.2779269,-85.18604069999998
1135,Aflac,OPERATIONAL,"107 Postelle Street, Cartersville",34.166364,-84.79917629999998
1136,Healthtrust Financial Network,OPERATIONAL,"85 Golf Crest Drive # 205, Acworth",34.0503081,-84.75984199999998
1137,Farmers Insurance- The Hathaway Agency,OPERATIONAL,"3905 Jiles Road, Kennesaw",34.049011,-84.619939
1138,Acceptance Insurance,OPERATIONAL,"960 North Tennessee Street, Cartersville",34.1875931,-84.7961448
1139,Abbey Insurance,OPERATIONAL,"3950 Cobb Parkway Northwest # 105, Acworth",34.05164180000001,-84.70110600000001
1140,SunTrust,OPERATIONAL,"2480 Dallas Highway SW, Marietta",33.94680809999999,-84.62495539999998
1141,Ernest Foster - Allstate Agent,OPERATIONAL,"8651 Hiram Acworth Highway #117, Dallas",34.0093021,-84.75450839999998
1142,Barnes Insurance,OPERATIONAL,"512 East Elm Street, Rockmart",33.996728600000004,-85.04368000000001
1143,Allstate Personal Financial Representative: Joseph Carbone,OPERATIONAL,"3750 Palladian Village Drive Apt 21, Marietta",34.0411948,-84.4765355
1144,Steve Paige - State Farm Insurance Agent,OPERATIONAL,"8525 Dunwoody Place bldg 14, Sandy Springs",33.9873975,-84.34034559999998
1145,Gregory Greenfield & Associates Ltd,OPERATIONAL,"5775 Peachtree Dunwoody Road, Atlanta",33.9116643,-84.35049210000003
1146,TIAA Financial Services,OPERATIONAL,"6 Concourse Parkway Suite 2600, Atlanta",33.917001,-84.356104
1147,Andrew Herman,OPERATIONAL,"3556 Old Milton Parkway, Alpharetta",34.066579700000005,-84.2561037
1148,Admiral Insurance Co,OPERATIONAL,"6455 East Johns Crossing # 325, Duluth",34.0624746,-84.16946229999998
1149,Litigation & Claims Services Inc,OPERATIONAL,"12460 Crabapple Road, Alpharetta",34.0858388,-84.356916
1150,Willis Insurance: Baltz Dennis,OPERATIONAL,"1 Glenlake Parkway Northeast # 1100, Atlanta",33.93436459999999,-84.35933229999998
1151,B F Re Underwriters,OPERATIONAL,"6455 East Johns Crossing # 310, Duluth",34.0624746,-84.16946229999998
1152,Jason Wright - COUNTRY Financial representative,OPERATIONAL,"3325 Duluth Highway Ste 104, Duluth",33.9978861,-84.1392469
1153,Nie Pan: Allstate Insurance,OPERATIONAL,"6290 Abbotts Bridge Road Ste 602, Duluth",34.0457461,-84.1757162
1154,Title Masters of Georgia LLC,OPERATIONAL,"11695 Johns Creek Parkway # 325, Duluth",34.065312299999995,-84.16574990000001
1155,Benefits Membership Inc,OPERATIONAL,"3145 Reps Miller Road Northwest A, Norcross",33.9546809,-84.2165103
1156,Cincinnati Insurance Co,OPERATIONAL,"3700 Crestwood Parkway Northwest # 440, Duluth",33.945601399999994,-84.12817129999998
1157,Travelers,OPERATIONAL,"3885 Mundy Mill Road, Oakwood",34.233052,-83.87442759999999
1158,Aflac,OPERATIONAL,"2420 Old Flowery Branch Road # 105, Gainesville",34.2732311,-83.8617098
1159,Jeanne White - State Farm Insurance Agent,OPERATIONAL,"1400 Buford Highway Northeast Ste D-2, Buford",34.0938466,-84.0174959
1160,Commerce Insurance Agency,OPERATIONAL,"3219 Maysville Road, Commerce",34.2092076,-83.4800037
1161,Pachuta Insurance,OPERATIONAL,"1031 Village Drive suite a, Watkinsville",33.873305,-83.436711
1162,hutchins4health,OPERATIONAL,"118 Elm Street, Winder",33.98894790000001,-83.71100899999998
1163,Phil Kinney Agency,OPERATIONAL,"1031 Park Drive Suite 3, Watkinsville",33.8733232,-83.43773329999998
1164,Nationwide Insurance: Cole Hixon Insurance Inc,OPERATIONAL,"514 Macon Highway, Athens",33.9207951,-83.38462740000001
1165,Georgia Farm Bureau,OPERATIONAL,"893 Elbert Street, Elberton",34.098924600000004,-82.8473728
1166,Melton Insurance Agency,OPERATIONAL,"961 Elbert Street, Elberton",34.0916671,-82.8468345
1167,Georgia Farm Bureau,OPERATIONAL,"719 U.S. 29, Danielsville",34.13361489999999,-83.2155533
1168,"Cheryl L. Stuchell, LPN",OPERATIONAL,Athens,33.97185579999999,-83.36516490000001
1169,Jack Fricks Jr - State Farm Insurance Agent,OPERATIONAL,"326 Elbert Street, Elberton",34.1077328,-82.8583088
1170,"Elbert Insurance Associates, Incorporated",OPERATIONAL,"520 Elbert Street, Elberton",34.1061576,-82.85530190000001
1171,Franklin Insurance Inc,OPERATIONAL,"264 Heard Street, Elberton",34.107553,-82.86231699999998
1172,Spivey Financial Group,OPERATIONAL,"25 Thomas Street, Elberton",34.10787869999999,-82.86521909999998
1173,SHK & Associates,OPERATIONAL,"8 North Oliver Street Suite 401, Elberton",34.110417600000005,-82.86759889999998
1174,Nationwide Insurance: Richard W Wilson,OPERATIONAL,"805 West Greenwood Street, Abbeville",34.16380199999999,-82.38175290000002
1175,Johnson/Jones Insurance Services,OPERATIONAL,"101 East Robert Toombs Avenue, Washington",33.736956400000004,-82.73809140000002
1176,Todd Darragh: Allstate Insurance,OPERATIONAL,"114 Court Square, Abbeville",34.1780289,-82.3787609
1177,Grover Lunsford - State Farm Insurance Agent,OPERATIONAL,"972 Rome Road Southwest, Calhoun",34.47001499999999,-84.97322220000001
1178,Wayne White Insurance Agency,OPERATIONAL,"127 Kenmorland Circle, Calhoun",34.47775219999999,-84.93101159999998
1179,Georgia Farm Bureau,OPERATIONAL,"487 West Belmont Drive, Calhoun",34.481685999999996,-84.946225
1180,Alfa Insurance,OPERATIONAL,"489 East Main Street, Cartersville",34.1679349,-84.78475759999999
1181,Allstate Insurance: Howard Maxwell,OPERATIONAL,"803 North Tennessee Street, Cartersville",34.181753799999996,-84.79394740000001
1182,SunTrust,OPERATIONAL,"4386 Cobb Parkway Northwest, Acworth",34.062439000000005,-84.72222939999997
1183,Allstate Insurance: Sam Braly,OPERATIONAL,"121 Postelle Street, Cartersville",34.1617307,-84.78983219999998
1184,Janet Martin - State Farm Insurance Agent,OPERATIONAL,"700 Douthit Ferry Road #740, Cartersville",34.137690500000005,-84.8202166
1185,Melissa Eldridge - State Farm Insurance Agent,OPERATIONAL,"415 Shorter Avenue SW, Rome",34.264444700000006,-85.19500550000001
1186,Button Lewis - State Farm Insurance Agent,OPERATIONAL,"321 North Tennessee Street, Cartersville",34.172209,-84.79305099999998
1187,Alfa Insurance - Mark Swanson Agency,OPERATIONAL,"601 East 1st Street, Rome",34.255739,-85.1677584
1188,Atlanta DI Center,OPERATIONAL,"101 McCanless Street, Cartersville",34.16114050000001,-84.79147590000001
1189,Jeff Sims - COUNTRY Financial representative,OPERATIONAL,"1607 Martha Berry Boulevard Northeast Ste A, Rome",34.2731144,-85.182664
1190,Integrity Medicare Solutions,OPERATIONAL,"270 Cobb Parkway Southeast, Marietta",33.945297100000005,-84.51935160000002
1191,A & A Tax & Financial Services,OPERATIONAL,"125 Townpark Drive #300, Kennesaw",34.03992279999999,-84.56708619999998
1192,Safeco Insurance Agent,OPERATIONAL,"3901 Roswell Road #115, Marietta",33.978480899999994,-84.43818999999998
1193,Triumph Advisors,OPERATIONAL,"2230 Towne Lake Parkway, Woodstock",34.110071999999995,-84.55255199999998
1194,Atlanta Insurance,OPERATIONAL,"1830 Water Place Unit 105, Atlanta",33.908792299999995,-84.48594990000001
1195,Navigator Benefits,OPERATIONAL,"12460 Crabapple Road, Alpharetta",34.0858388,-84.356916
1196,Willis Insurance Services of GA Inc,OPERATIONAL,"1349 Old 41 Highway Northwest # 125, Marietta",33.97855299999999,-84.5639939
1197,R Miller & Associates,OPERATIONAL,"1899 Powers Ferry Road #315, Atlanta",33.9078118,-84.46429119999998
1198,HCC Surety Group,OPERATIONAL,"225 Townpark Drive # 145, Kennesaw",34.04012919999999,-84.56848649999998
1199,Unity Insurance,OPERATIONAL,"600 Embassy Row Northeast, Atlanta",33.937373799999996,-84.3548991
1200,Prudential| Don Smith | Life Insurance & Annuities,OPERATIONAL,"3343 Peachtree Road, Atlanta",33.8468472,-84.3668744
1201,Darrin Collins: Allstate Insurance,OPERATIONAL,"5901 Ptrdndy Rd Ste C80, NE, Atlanta",33.91627020000001,-84.35037340000001
1202,"The Law Offices of Sam Maguire, Jr. P.C.",OPERATIONAL,"SynerG Law Complex, 6075 Barfield Road UNIT 119, Sandy Springs",33.9203825,-84.35882509999998
1203,CSI Insurance Agency,OPERATIONAL,"316 Maxwell Road #100, Alpharetta",34.0669624,-84.3002351
1204,Northwest Mutual Insurance Co,OPERATIONAL,"5 Concourse Parkway # 2410, Atlanta",33.9169723,-84.35459909999999
1205,Nationwide Insurance: Sae Wook Oh,OPERATIONAL,"6290 Abbotts Bridge Road Ste 504, Duluth",34.04489040000001,-84.1759888
1206,Pre-paid Legal Services & Identity Theft Protection,OPERATIONAL,Dahlonega,34.526090100000005,-83.98434859999998
1207,"Pinkerton Financial Resources, LLC",OPERATIONAL,"3548 Old Milton Parkway, Alpharetta",34.0664818,-84.25614639999998
1208,Westfield Group,OPERATIONAL,"3505 Koger Boulevard, Duluth",33.949630799999994,-84.1233108
1209,Sedgwick Claims Management Services,OPERATIONAL,"3700 Crestwood Parkway Northwest # 600, Duluth",33.945656299999996,-84.12814019999998
1210,Aflac,OPERATIONAL,"629 Dawsonville Highway, Gainesville",34.2947912,-83.85309790000001
1211,Aflac,OPERATIONAL,"958 McEver Road # B3, Gainesville",34.29663230000001,-83.8633444
1212,Georgia Farm Bureau,OPERATIONAL,"2405 Lighthouse Manor Drive, Gainesville",34.32673599999999,-83.806016
1213,Ryan Hudson - State Farm Insurance Agent,OPERATIONAL,"475 Dawsonville Highway Suite E, Gainesville",34.2948277,-83.8506568
1214,Turner Wood & Smith Insurance,OPERATIONAL,"1515 Community Way, Gainesville",34.30834960000001,-83.8065032
1215,Skelton-Morris Associates,OPERATIONAL,"26 Chandler Center, Hartwell",34.36253299999999,-82.93521849999998
