,agency_name,agency_status,agency_address,agency_latitude,agency_longitude
641,Agri Insurance Services,OPERATIONAL,"22 Court Square, Blakely",31.37702939999999,-84.9336417
642,Whittaker Insurance and Realty,OPERATIONAL,"206 South Knox Avenue, Donalsonville",31.0411126,-84.8843721
643,Melinda Taylor - State Farm Insurance Agent,OPERATIONAL,"231 South Broad Street Suite 1, Bainbridge",30.90433160000001,-84.5754019
644,Amanda Palmer - State Farm Insurance Agent,OPERATIONAL,"809 South Tennille Avenue, Donalsonville",31.0323003,-84.8792459
645,Colquitt Insurance & Realty Services Inc,OPERATIONAL,"167 East Crawford Street, Colquitt",31.1695087,-84.7308615
646,Palmer Insurance Agency,OPERATIONAL,"312 East Shotwell Street, Bainbridge",30.9037944,-84.57446619999999
647,Forsyth Insurance,OPERATIONAL,"725 East Shotwell Street, Bainbridge",30.9041255,-84.5695033
648,"Steve Elrod & Associates, Inc.",OPERATIONAL,"623 South West Street, Bainbridge",30.9003893,-84.5764409
649,Reynolds-Jeffords Insurance Agency,OPERATIONAL,"322 South West Street, Bainbridge",30.9032198,-84.5767403
650,Burke Insurance,OPERATIONAL,"210 South Woolfork Avenue, Donalsonville",31.04130400000001,-84.88103939999999
651,G W Insurance,OPERATIONAL,"105 North West Street, Bainbridge",30.9059725,-84.5766909
652,Lane Crop Insurance,OPERATIONAL,"239 East Grow Street, Colquitt",31.1647029,-84.7264924
653,State Farm Insurance Agnecy,OPERATIONAL,"220 South Woolfork Avenue, Donalsonville",31.0409971,-84.8811181
654,"Second Chance Insurance Agency, LLC.",OPERATIONAL,"1609 E. Shotwell Street, Ste B, Bainbridge",30.90595559999999,-84.5755207
655,"Second Chance Insurance Agency, LLC",OPERATIONAL,"830 East Shotwell Street, Bainbridge",30.9036833,-84.5665386
656,Lance Wilson - COUNTRY Financial representative,OPERATIONAL,"814 South Scott Street, Bainbridge",30.8984627,-84.56843429999999
657,GW Insurance Agency,OPERATIONAL,"223 South Sims Street, Bainbridge",30.9041346,-84.5612084
658,Clenney Insurance Agency,OPERATIONAL,"1712 East Shotwell Street, Bainbridge",30.9034744,-84.5467767
659,Eric Taylor - State Farm Insurance Agent,OPERATIONAL,"35 East Washington Street, Chattahoochee",30.7012843,-84.8343189
660,State Farm,OPERATIONAL,United States,31.0327507,-84.87954440000001
679,Farm Agri Insurance,OPERATIONAL,United States,30.957512,-85.1626727
698,Melinda Taylor - State Farm Insurance Agent,OPERATIONAL,"231 South Broad Street Suite 1, Bainbridge",30.90433160000001,-84.5754019
699,State Farm Insurance,OPERATIONAL,"431 2nd Avenue Southeast # A, Cairo",30.8755722,-84.20201870000001
700,Palmer Insurance Agency,OPERATIONAL,"312 East Shotwell Street, Bainbridge",30.9037944,-84.57446619999999
701,Forsyth Insurance,OPERATIONAL,"725 East Shotwell Street, Bainbridge",30.9041255,-84.5695033
702,Nationwide Insurance: Joseph R Porter,OPERATIONAL,"12 1st Avenue Northeast, Cairo",30.87744440000001,-84.20762789999999
703,"Steve Elrod & Associates, Inc.",OPERATIONAL,"623 South West Street, Bainbridge",30.9003893,-84.5764409
704,Reynolds-Jeffords Insurance Agency,OPERATIONAL,"322 South West Street, Bainbridge",30.9032198,-84.5767403
705,Southern Insurance of Cairo,OPERATIONAL,"12 1st Avenue Northeast, Cairo",30.8774214,-84.20758169999999
706,G W Insurance,OPERATIONAL,"105 North West Street, Bainbridge",30.9059725,-84.5766909
707,Allstate,OPERATIONAL,"1108 North Broad Street, Cairo",30.8884625,-84.2077908
708,Aaa Insurance: Fraizer Shirley,OPERATIONAL,"171 1st Avenue Northeast #330, Cairo",30.8778139,-84.20586829999999
709,Colquitt Insurance & Realty Services Inc,OPERATIONAL,"167 East Crawford Street, Colquitt",31.1695087,-84.7308615
710,Nichole Hilliard - State Farm Insurance Agent,OPERATIONAL,"198 West Railroad Street South, Pelham",31.12470260000001,-84.1518196
711,Clenney Insurance Agency,OPERATIONAL,"1712 East Shotwell Street, Bainbridge",30.9034744,-84.5467767
712,GW Insurance Agency,OPERATIONAL,"223 South Sims Street, Bainbridge",30.9041346,-84.5612084
713,Adela Ford - COUNTRY Financial representative,OPERATIONAL,"105 West Broad Street, Camilla",31.2313253,-84.2125847
714,"Second Chance Insurance Agency, LLC",OPERATIONAL,"830 East Shotwell Street, Bainbridge",30.9036833,-84.5665386
715,"Second Chance Insurance Agency, LLC.",OPERATIONAL,"1609 E. Shotwell Street, Ste B, Bainbridge",30.90595559999999,-84.5755207
716,Lance Wilson - COUNTRY Financial representative,OPERATIONAL,"814 South Scott Street, Bainbridge",30.8984627,-84.56843429999999
717,Nicholas Thomas Clerk's Office,OPERATIONAL,"10 East Jefferson Street, Quincy",30.58790840000001,-84.57654769999999
736,Jeff Rich - COUNTRY Financial representative,OPERATIONAL,"415 East Broughton Street, Bainbridge",30.9060161,-84.573458
755,Senior Life Insurance Company,OPERATIONAL,"1 Senior Life Lane, Thomasville",30.8171043,-84.00244300000001
756,Acceptance Insurance,OPERATIONAL,"15020 U.S. 19, Thomasville",30.8540691,-83.9442311
757,Tom Paterson: Allstate Insurance,OPERATIONAL,"8511 Bull Headley Road, Tallahassee",30.5877772,-84.2518535
758,Big Oak Benefits Group,OPERATIONAL,"116 East Monroe Street, Thomasville",30.840639,-83.982333
759,Adela Ford - COUNTRY Financial representative,OPERATIONAL,"105 West Broad Street, Camilla",31.2313253,-84.2125847
760,Thomas County Farm Bureau: Simmons Eddie,OPERATIONAL,"2376 Georgia 122, Thomasville",30.8541799,-83.939407
761,State Farm Insurance,OPERATIONAL,"431 2nd Avenue Southeast # A, Cairo",30.8755722,-84.20201870000001
762,Nichole Hilliard - State Farm Insurance Agent,OPERATIONAL,"198 West Railroad Street South, Pelham",31.12470260000001,-84.1518196
763,Nationwide Insurance: Joseph R Porter,OPERATIONAL,"12 1st Avenue Northeast, Cairo",30.87744440000001,-84.20762789999999
764,1st Choice Insurance Agency,OPERATIONAL,"1100 East Jackson Street D, Thomasville",30.84785029999999,-83.96423260000002
765,Southern Insurance of Cairo,OPERATIONAL,"12 1st Avenue Northeast, Cairo",30.8774214,-84.20758169999999
766,Aflac: Erin Kirkland,OPERATIONAL,"1775 Pine Park Road, Cairo",30.8339073,-84.17186219999999
767,J Keyton Co,OPERATIONAL,"518 North Broad Street, Thomasville",30.8424059,-83.9844679
768,Allstate,OPERATIONAL,"1108 North Broad Street, Cairo",30.8884625,-84.2077908
769,Stephen Gainous - State Farm Insurance Agent,OPERATIONAL,"117 West Jefferson Street, Thomasville",30.837945,-83.981681
770,Aaa Insurance: Fraizer Shirley,OPERATIONAL,"171 1st Avenue Northeast #330, Cairo",30.8778139,-84.20586829999999
771,New York Life,OPERATIONAL,"127 West Railroad Street South, Pelham",31.1267029,-84.15247889999999
772,J Smith Lanier & Co,OPERATIONAL,"327 North Broad Street, Thomasville",30.8399493,-83.9828936
773,Horace Mann Insurance Co,OPERATIONAL,"81 East Oakland Avenue, Camilla",31.2325567,-84.20589679999999
774,Georgia's Finest Insurance Broker,OPERATIONAL,"229 East Jefferson Street, Thomasville",30.840487,-83.9790739
793,G W Insurance,OPERATIONAL,"105 North West Street, Bainbridge",30.9059725,-84.5766909
812,Senior Life Insurance Company,OPERATIONAL,"1 Senior Life Lane, Thomasville",30.8171043,-84.00244300000001
813,Acceptance Insurance,OPERATIONAL,"15020 U.S. 19, Thomasville",30.8540691,-83.9442311
814,Big Oak Benefits Group,OPERATIONAL,"116 East Monroe Street, Thomasville",30.840639,-83.982333
815,Thomas County Farm Bureau: Simmons Eddie,OPERATIONAL,"2376 Georgia 122, Thomasville",30.8541799,-83.939407
816,Sharon DeMott - State Farm Insurance Agent,OPERATIONAL,"805 South Main Street, Moultrie",31.171721,-83.78854
817,1st Choice Insurance Agency,OPERATIONAL,"1100 East Jackson Street D, Thomasville",30.84785029999999,-83.96423260000002
818,"Jason Morris Insurance Agency, LLC",OPERATIONAL,"27 2nd Avenue Southeast, Moultrie",31.1780915,-83.7880861
819,J Keyton Co,OPERATIONAL,"518 North Broad Street, Thomasville",30.8424059,-83.9844679
820,Stephen Gainous - State Farm Insurance Agent,OPERATIONAL,"117 West Jefferson Street, Thomasville",30.837945,-83.981681
821,"Kelley Insurance Services of GA., Inc.",OPERATIONAL,"2612 1st Avenue Southeast, Moultrie",31.1728938,-83.7525527
822,Nichole Hilliard - State Farm Insurance Agent,OPERATIONAL,"198 West Railroad Street South, Pelham",31.12470260000001,-84.1518196
823,Forsyth Insurance,OPERATIONAL,"127 East Jackson Street, Thomasville",30.8381023,-83.97951139999999
824,J Smith Lanier & Co,OPERATIONAL,"327 North Broad Street, Thomasville",30.8399493,-83.9828936
825,State Farm Insurance,OPERATIONAL,"431 2nd Avenue Southeast # A, Cairo",30.8755722,-84.20201870000001
826,Lewis Insurance Inc,OPERATIONAL,"127 East Washington Street, Thomasville",30.84029199999999,-83.980987
827,South Ga Benefits Consultants,OPERATIONAL,"312 North Crawford Street, Thomasville",30.8407487,-83.9807196
828,Elm Insurance & Financial Services,OPERATIONAL,"234 West Jackson Street, Thomasville",30.8370558,-83.9794694
829,Nationwide Insurance: Joseph R Porter,OPERATIONAL,"12 1st Avenue Northeast, Cairo",30.87744440000001,-84.20762789999999
830,Taylor Benefit Resource,OPERATIONAL,"164 Commercial Drive, Thomasville",30.8500023,-83.94283349999999
831,Bernie Hall - COUNTRY Financial representative,OPERATIONAL,"2024 East Pinetree Boulevard Ste A, Thomasville",30.8449512,-83.94684699999999
850,Georgia Farm Bureau,OPERATIONAL,"4645 Georgia 3, Camilla",31.2039197,-84.173541
869,Aflac,OPERATIONAL,"505 N St, Valdosta",30.9475647,-83.23683079999999
870,Senior Life Insurance Company,OPERATIONAL,"1 Senior Life Lane, Thomasville",30.8171043,-84.00244300000001
871,Georgia Farm Bureau,OPERATIONAL,"3525 North Crossing Circle, Valdosta",30.8787783,-83.3072607
872,Acceptance Insurance,OPERATIONAL,"15020 U.S. 19, Thomasville",30.8540691,-83.9442311
873,Aaaa 4A Insurance Corporation,OPERATIONAL,"509 North Patterson Street # 301A, Valdosta",30.8358454,-83.28100580000002
874,Sharon DeMott - State Farm Insurance Agent,OPERATIONAL,"805 South Main Street, Moultrie",31.171721,-83.78854
875,Thomas County Farm Bureau: Simmons Eddie,OPERATIONAL,"2376 Georgia 122, Thomasville",30.8541799,-83.939407
876,"Jason Morris Insurance Agency, LLC",OPERATIONAL,"27 2nd Avenue Southeast, Moultrie",31.1780915,-83.7880861
877,First Commerce Credit Union,OPERATIONAL,"101 North Hutchinson Avenue, Adel",31.1372566,-83.42361939999999
878,Holwell-Fletcher Insurance Agency,OPERATIONAL,"603 East Screven Street, Quitman",30.7844454,-83.55492369999999
879,"Kelley Insurance Services of GA., Inc.",OPERATIONAL,"2612 1st Avenue Southeast, Moultrie",31.1728938,-83.7525527
880,Angie Crawford - State Farm Insurance Agent,OPERATIONAL,"1106 Gornto Road, Valdosta",30.85993169999999,-83.3108369
881,Brent Dixon - State Farm Insurance Agent,OPERATIONAL,"119 South Parrish Avenue, Adel",31.1366173,-83.4219944
882,Big Oak Benefits Group,OPERATIONAL,"116 East Monroe Street, Thomasville",30.840639,-83.982333
883,1st Choice Insurance Agency,OPERATIONAL,"1100 East Jackson Street D, Thomasville",30.84785029999999,-83.96423260000002
884,Adel Insurance Inc,OPERATIONAL,"124 South Hutchinson Avenue, Adel",31.1363334,-83.4232822
885,Fountain Financial Services,OPERATIONAL,"15 5th Street Southeast A, Moultrie",31.1795445,-83.7826874
886,Parker Keith,OPERATIONAL,"501 South Main Street, Moultrie",31.1745547,-83.7884974
887,David Whittington - COUNTRY Financial representative,OPERATIONAL,"280 West Bypass, Moultrie",31.183417,-83.806561
888,Kelly Barr - State Farm Insurance Agent,OPERATIONAL,"104 South Church Street, Hahira",30.99129820000001,-83.37275269999999
907,Bailey Dan,OPERATIONAL,"330 North Broad Street # D1, Thomasville",30.8402592,-83.982404
926,Aflac,OPERATIONAL,"505 N St, Valdosta",30.9475647,-83.23683079999999
927,Aaaa 4A Insurance Corporation,OPERATIONAL,"509 North Patterson Street # 301A, Valdosta",30.8358454,-83.28100580000002
928,Georgia Farm Bureau,OPERATIONAL,"3525 North Crossing Circle, Valdosta",30.8787783,-83.3072607
929,Angie Crawford - State Farm Insurance Agent,OPERATIONAL,"1106 Gornto Road, Valdosta",30.85993169999999,-83.3108369
930,Barry Broome: Allstate Insurance,OPERATIONAL,"3310 Bemiss Road, Valdosta",30.8851326,-83.27296609999999
931,H & H Insurance Solutions Inc,OPERATIONAL,"3342 Greystone Way, Valdosta",30.8826681,-83.29443239999999
932,Tatum Insurance,OPERATIONAL,"2502 C Jerry Jones Drive STE 2, Valdosta",30.8621337,-83.3089806
933,Direct Auto Insurance,OPERATIONAL,"1515 North Ashley Street Suite A, Valdosta",30.84997719999999,-83.2800903
934,Turner Insurance Services LLC,OPERATIONAL,"2218 North Patterson Street b, Valdosta",30.8576,-83.2893
935,First Commerce Credit Union,OPERATIONAL,"101 North Hutchinson Avenue, Adel",31.1372566,-83.42361939999999
936,New York Life,OPERATIONAL,"913 North Patterson Street, Valdosta",30.840516,-83.283587
937,Brent Dixon - State Farm Insurance Agent,OPERATIONAL,"119 South Parrish Avenue, Adel",31.1366173,-83.4219944
938,Partners Benefit Group,OPERATIONAL,"1201 Williams Street, Valdosta",30.8446758,-83.2819584
939,James R Parker - Aflac Insurance Agent,OPERATIONAL,"4712 Radar Site Road, Valdosta",30.9736726,-83.2412872
940,New York Life Insurance Co: Glen Jones,OPERATIONAL,"2218 North Patterson Street, Valdosta",30.8576,-83.2893
941,Holwell-Fletcher Insurance Agency,OPERATIONAL,"603 East Screven Street, Quitman",30.7844454,-83.55492369999999
942,Taylor Insurance Services,OPERATIONAL,"2000 North Patterson Street, Valdosta",30.8545,-83.289
943,Southern Insurance,OPERATIONAL,"2315 North Ashley Street, Valdosta",30.86193020000001,-83.2829505
944,Karen Bennett - Aflac Insurance Agent,OPERATIONAL,"2863 Willow Wood Circle, Valdosta",30.86857209999999,-83.2976649
945,Glenn Sturgis - Aflac Insurance Agent,OPERATIONAL,"3594 Guest Road, Valdosta",30.9134532,-83.237573
964,Barlow & Bowen Insurance Center: Barlow Dennis,OPERATIONAL,"2225 Bemiss Road, Valdosta",30.8630988,-83.27978010000001
983,Aflac,OPERATIONAL,"505 N St, Valdosta",30.9475647,-83.23683079999999
984,Aaaa 4A Insurance Corporation,OPERATIONAL,"509 North Patterson Street # 301A, Valdosta",30.8358454,-83.28100580000002
985,Georgia Farm Bureau,OPERATIONAL,"3525 North Crossing Circle, Valdosta",30.8787783,-83.3072607
986,Nationwide Insurance/David Zavala,OPERATIONAL,"U.S. 441, Demorest",30.9637854,-82.6620441
987,Angie Crawford - State Farm Insurance Agent,OPERATIONAL,"1106 Gornto Road, Valdosta",30.85993169999999,-83.3108369
988,Barry Broome: Allstate Insurance,OPERATIONAL,"3310 Bemiss Road, Valdosta",30.8851326,-83.27296609999999
989,Direct Auto Insurance,OPERATIONAL,"1515 North Ashley Street Suite A, Valdosta",30.84997719999999,-83.2800903
990,H & H Insurance Solutions Inc,OPERATIONAL,"3342 Greystone Way, Valdosta",30.8826681,-83.29443239999999
991,Tatum Insurance,OPERATIONAL,"2502 C Jerry Jones Drive STE 2, Valdosta",30.8621337,-83.3089806
992,Turner Insurance Services LLC,OPERATIONAL,"2218 North Patterson Street b, Valdosta",30.8576,-83.2893
993,New York Life,OPERATIONAL,"913 North Patterson Street, Valdosta",30.840516,-83.283587
994,First Commerce Credit Union,OPERATIONAL,"101 North Hutchinson Avenue, Adel",31.1372566,-83.42361939999999
995,Partners Benefit Group,OPERATIONAL,"1201 Williams Street, Valdosta",30.8446758,-83.2819584
996,James R Parker - Aflac Insurance Agent,OPERATIONAL,"4712 Radar Site Road, Valdosta",30.9736726,-83.2412872
997,New York Life Insurance Co: Glen Jones,OPERATIONAL,"2218 North Patterson Street, Valdosta",30.8576,-83.2893
998,Taylor Insurance Services,OPERATIONAL,"2000 North Patterson Street, Valdosta",30.8545,-83.289
999,Brent Dixon - State Farm Insurance Agent,OPERATIONAL,"119 South Parrish Avenue, Adel",31.1366173,-83.4219944
1000,Southern Insurance,OPERATIONAL,"2315 North Ashley Street, Valdosta",30.86193020000001,-83.2829505
1001,Farm Bureau of Lanier County,OPERATIONAL,"716 West Thigpen Avenue, Lakeland",31.0410327,-83.08195889999999
1002,H & H Insurance Solutions Inc: Hughes Kay H,OPERATIONAL,"3342 Greystone Way, Valdosta",30.8826407,-83.294465
1021,Benefits Solutions,OPERATIONAL,"115 West Brookwood Drive, Valdosta",30.8449888,-83.2877874
1040,Nationwide Insurance/David Zavala,OPERATIONAL,"U.S. 441, Demorest",30.9637854,-82.6620441
1041,Aflac,OPERATIONAL,"505 N St, Valdosta",30.9475647,-83.23683079999999
1042,Aaaa 4A Insurance Corporation,OPERATIONAL,"509 North Patterson Street # 301A, Valdosta",30.8358454,-83.28100580000002
1043,Georgia Farm Bureau,OPERATIONAL,"3525 North Crossing Circle, Valdosta",30.8787783,-83.3072607
1044,Farm Bureau of Lanier County,OPERATIONAL,"716 West Thigpen Avenue, Lakeland",31.0410327,-83.08195889999999
1045,Jay Shaw Co,OPERATIONAL,"39 South Valdosta Road, Lakeland",31.0410228,-83.0752515
1046,James R Parker - Aflac Insurance Agent,OPERATIONAL,"4712 Radar Site Road, Valdosta",30.9736726,-83.2412872
1047,Titlemike's,OPERATIONAL,"850 Valdosta Highway, Homerville",31.0342104,-82.7614778
1048,Grange Insurance,OPERATIONAL,Homerville,31.0367608,-82.74660589999999
1049,Tanner Insurance Agency Inc,OPERATIONAL,"407 North Main Street, Pearson",31.3037238,-82.8514326
1050,Glenn Sturgis - Aflac Insurance Agent,OPERATIONAL,"3594 Guest Road, Valdosta",30.9134532,-83.237573
1051,Barry Broome: Allstate Insurance,OPERATIONAL,"3310 Bemiss Road, Valdosta",30.8851326,-83.27296609999999
1052,Securitas Financial Services,OPERATIONAL,"301 East Marion Avenue, Nashville",31.2068918,-83.2483092
1053,Rest EZ Title Pawn,OPERATIONAL,"208 East Mcpherson Avenue, Nashville",31.2061236,-83.248993
1054,The Turner-Stone Agency,OPERATIONAL,"108 South Jefferson Street, Nashville",31.20679569999999,-83.2491589
1055,Guardian Life Insurance Co-America,OPERATIONAL,"3432 Bemiss Road, Valdosta",30.8880402,-83.2720926
1056,Angie Crawford - State Farm Insurance Agent,OPERATIONAL,"1106 Gornto Road, Valdosta",30.85993169999999,-83.3108369
1057,H & H Insurance Solutions Inc,OPERATIONAL,"3342 Greystone Way, Valdosta",30.8826681,-83.29443239999999
1058,Houston & Co,OPERATIONAL,"307 Dogwood Drive, Nashville",31.2052133,-83.2551254
1059,New York Life,OPERATIONAL,"112 Webster Street, Valdosta",30.8370935,-83.2805194
1078,Aflac: Zachary Parker,OPERATIONAL,"4676 San Saba Drive, Hahira",30.9148253,-83.3388816
1097,Nationwide Insurance/David Zavala,OPERATIONAL,"U.S. 441, Demorest",30.9637854,-82.6620441
1098,BurseCo Financial Services,OPERATIONAL,"875 Tebeau Street, Waycross",31.2164359,-82.3604249
1099,David Hand - State Farm Insurance Agent,OPERATIONAL,"1350 Memorial Drive, Waycross",31.20879069999999,-82.34202739999999
1100,Grange Insurance,OPERATIONAL,Homerville,31.0367608,-82.74660589999999
1101,Titlemike's,OPERATIONAL,"850 Valdosta Highway, Homerville",31.0342104,-82.7614778
1102,Robert Wallace: Allstate Insurance,OPERATIONAL,"707 Knight Avenue, Waycross",31.2099284,-82.34240559999999
1103,Acceptance Insurance,OPERATIONAL,"1107 Knight Avenue, Waycross",31.2087807,-82.3375494
1104,HH Burnet & Company Inc,OPERATIONAL,"210 Tebeau Street, Waycross",31.2092179,-82.360947
1105,J. Smith Lanier & Company,OPERATIONAL,"600 Memorial Drive, Waycross",31.2110031,-82.3516034
1106,COUNTRY Financial - The Harrell Insurance Agency,OPERATIONAL,"618 Tebeau Street, Waycross",31.21399320000001,-82.3604673
1107,Nationwide Insurance: Gregory Patrick Hawthorne,OPERATIONAL,"516 Lott Street, Waycross",31.2125995,-82.3585634
