,Unnamed: 0,agency_name,agency_status,agency_address,agency_latitude,agency_longitude,latlng,city,state,county
156,156,"Second Chance Insurance Agency, LLC.",OPERATIONAL,"1609 E. Shotwell Street, Ste B, Bainbridge",30.9059556,-84.5755207,"30.90595559999999,-84.5755207",Bainbridge,Georgia,Decatur County
157,157,"Second Chance Insurance Agency, LLC",OPERATIONAL,"830 East Shotwell Street, Bainbridge",30.9036833,-84.5665386,"30.9036833,-84.56653859999999",Bainbridge,Georgia,Decatur County
158,158,Lance Wilson - COUNTRY Financial representative,OPERATIONAL,"814 South Scott Street, Bainbridge",30.8984627,-84.5684343,"30.8984627,-84.56843429999998",Bainbridge,Georgia,Decatur County
159,159,GW Insurance Agency,OPERATIONAL,"223 South Sims Street, Bainbridge",30.9041346,-84.5612084,"30.904134600000006,-84.5612084",Bainbridge,Georgia,Decatur County
160,160,Clenney Insurance Agency,OPERATIONAL,"1712 East Shotwell Street, Bainbridge",30.9034744,-84.5467767,"30.9034744,-84.5467767",Bainbridge,Georgia,Decatur County
161,161,Eric Taylor - State Farm Insurance Agent,OPERATIONAL,"35 East Washington Street, Chattahoochee",30.7012843,-84.8343189,"30.7012843,-84.8343189",Chattahoochee,Florida,Gadsden County
162,162,State Farm,OPERATIONAL,United States,31.0327507,-84.8795444,"31.0327507,-84.87954440000001",Donalsonville,Georgia,Seminole County
163,163,Farm Agri Insurance,OPERATIONAL,United States,30.957512,-85.1626727,"30.957512,-85.1626727",Malone,Florida,Jackson County
164,164,Nationwide Insurance: Joseph R Porter,OPERATIONAL,"12 1st Avenue Northeast, Cairo",30.8774444,-84.2076279,"30.87744440000001,-84.20762789999998",Cairo,Georgia,Grady County
165,165,Southern Insurance of Cairo,OPERATIONAL,"12 1st Avenue Northeast, Cairo",30.8774214,-84.2075817,"30.8774214,-84.20758169999998",Cairo,Georgia,Grady County
166,166,Aaa Insurance: Fraizer Shirley,OPERATIONAL,"171 1st Avenue Northeast #330, Cairo",30.8778139,-84.2058683,"30.8778139,-84.20586829999998",Cairo,Georgia,Grady County
167,167,Nichole Hilliard - State Farm Insurance Agent,OPERATIONAL,"198 West Railroad Street South, Pelham",31.1247026,-84.1518196,"31.12470260000001,-84.1518196",Pelham,Georgia,Mitchell County
168,168,Adela Ford - COUNTRY Financial representative,OPERATIONAL,"105 West Broad Street, Camilla",31.2313253,-84.2125847,"31.2313253,-84.21258470000002",Camilla,Georgia,Mitchell County
169,169,Nicholas Thomas Clerk's Office,OPERATIONAL,"10 East Jefferson Street, Quincy",30.5879084,-84.5765477,"30.58790840000001,-84.57654769999998",Quincy,Florida,Gadsden County
170,170,Jeff Rich - COUNTRY Financial representative,OPERATIONAL,"415 East Broughton Street, Bainbridge",30.9060161,-84.573458,"30.9060161,-84.573458",Bainbridge,Georgia,Decatur County
171,171,Aflac: Erin Kirkland,OPERATIONAL,"1775 Pine Park Road, Cairo",30.8339073,-84.1718622,"30.833907300000003,-84.17186219999998",Cairo,Georgia,Grady County
172,172,New York Life,OPERATIONAL,"127 West Railroad Street South, Pelham",31.1267029,-84.1524789,"31.1267029,-84.15247889999998",Pelham,Georgia,Mitchell County
173,173,Horace Mann Insurance Co,OPERATIONAL,"81 East Oakland Avenue, Camilla",31.2325567,-84.2058968,"31.2325567,-84.20589679999998",Camilla,Georgia,Mitchell County
174,174,Georgia's Finest Insurance Broker,OPERATIONAL,"229 East Jefferson Street, Thomasville",30.840487,-83.9790739,"30.840487,-83.9790739",Thomasville,Georgia,Thomas County
175,175,Sharon DeMott - State Farm Insurance Agent,OPERATIONAL,"805 South Main Street, Moultrie",31.171721,-83.78854,"31.171721,-83.78854",Moultrie,Georgia,Colquitt County
176,176,"Jason Morris Insurance Agency, LLC",OPERATIONAL,"27 2nd Avenue Southeast, Moultrie",31.1780915,-83.7880861,"31.1780915,-83.78808609999999",Moultrie,Georgia,Colquitt County
177,177,"Kelley Insurance Services of GA., Inc.",OPERATIONAL,"2612 1st Avenue Southeast, Moultrie",31.1728938,-83.7525527,"31.1728938,-83.7525527",Moultrie,Georgia,Colquitt County
178,178,Bernie Hall - COUNTRY Financial representative,OPERATIONAL,"2024 East Pinetree Boulevard Ste A, Thomasville",30.8449512,-83.946847,"30.8449512,-83.94684699999998",Thomasville,Georgia,Thomas County
179,179,Georgia Farm Bureau,OPERATIONAL,"4645 Georgia 3, Camilla",31.2039197,-84.173541,"31.2039197,-84.173541",Camilla,Georgia,Mitchell County
180,180,First Commerce Credit Union,OPERATIONAL,"101 North Hutchinson Avenue, Adel",31.1372566,-83.4236194,"31.1372566,-83.42361939999998",Adel,Georgia,Cook County
181,181,Adel Insurance Inc,OPERATIONAL,"124 South Hutchinson Avenue, Adel",31.1363334,-83.4232822,"31.1363334,-83.4232822",Adel,Georgia,Cook County
182,182,Fountain Financial Services,OPERATIONAL,"15 5th Street Southeast A, Moultrie",31.1795445,-83.7826874,"31.1795445,-83.7826874",Moultrie,Georgia,Colquitt County
183,183,Parker Keith,OPERATIONAL,"501 South Main Street, Moultrie",31.1745547,-83.7884974,"31.1745547,-83.78849740000003",Moultrie,Georgia,Colquitt County
184,184,David Whittington - COUNTRY Financial representative,OPERATIONAL,"280 West Bypass, Moultrie",31.183417,-83.806561,"31.183417,-83.806561",Moultrie,Georgia,Colquitt County
185,185,Kelly Barr - State Farm Insurance Agent,OPERATIONAL,"104 South Church Street, Hahira",30.9912982,-83.3727527,"30.99129820000001,-83.37275269999998",Hahira,Georgia,Lowndes County
186,186,Bailey Dan,OPERATIONAL,"330 North Broad Street # D1, Thomasville",30.8402592,-83.982404,"30.8402592,-83.982404",Thomasville,Georgia,Thomas County
187,187,Glenn Sturgis - Aflac Insurance Agent,OPERATIONAL,"3594 Guest Road, Valdosta",30.9134532,-83.237573,"30.9134532,-83.237573",Valdosta,Georgia,Lowndes County
188,188,Barlow & Bowen Insurance Center: Barlow Dennis,OPERATIONAL,"2225 Bemiss Road, Valdosta",30.8630988,-83.2797801,"30.8630988,-83.27978010000002",Valdosta,Georgia,Lowndes County
189,189,H & H Insurance Solutions Inc: Hughes Kay H,OPERATIONAL,"3342 Greystone Way, Valdosta",30.8826407,-83.294465,"30.8826407,-83.294465",Valdosta,Georgia,Lowndes County
190,190,Benefits Solutions,OPERATIONAL,"115 West Brookwood Drive, Valdosta",30.8449888,-83.2877874,"30.844988800000007,-83.28778740000001",Valdosta,Georgia,Lowndes County
191,191,Tanner Insurance Agency Inc,OPERATIONAL,"407 North Main Street, Pearson",31.3037238,-82.8514326,"31.3037238,-82.8514326",Pearson,Georgia,Atkinson County
192,192,Securitas Financial Services,OPERATIONAL,"301 East Marion Avenue, Nashville",31.2068918,-83.2483092,"31.2068918,-83.24830920000002",Nashville,Georgia,Berrien County
193,193,Rest EZ Title Pawn,OPERATIONAL,"208 East Mcpherson Avenue, Nashville",31.2061236,-83.248993,"31.206123600000005,-83.248993",Nashville,Georgia,Berrien County
194,194,The Turner-Stone Agency,OPERATIONAL,"108 South Jefferson Street, Nashville",31.2067957,-83.2491589,"31.20679569999999,-83.2491589",Nashville,Georgia,Berrien County
195,195,Guardian Life Insurance Co-America,OPERATIONAL,"3432 Bemiss Road, Valdosta",30.8880402,-83.2720926,"30.8880402,-83.2720926",Valdosta,Georgia,Lowndes County
196,196,Houston & Co,OPERATIONAL,"307 Dogwood Drive, Nashville",31.2052133,-83.2551254,"31.205213300000004,-83.25512540000003",Nashville,Georgia,Berrien County
197,197,"Denton & Tanner Insurance Agency, Inc.",OPERATIONAL,"1353 Albany Avenue, Waycross",31.218944,-82.371964,"31.218944,-82.37196399999998",Waycross,Georgia,Ware County
198,198,McNeal-Sports & Co. Insurance Agency,OPERATIONAL,"2000 Plant Avenue, Waycross",31.2227978,-82.3427289,"31.2227978,-82.34272890000003",Waycross,Georgia,Ware County
199,199,BB&T Insurance Services,OPERATIONAL,Waycross,31.2154234,-82.3594715,"31.2154234,-82.3594715",Waycross,Georgia,Ware County
200,200,Direct Auto Insurance of Waycross,OPERATIONAL,"701 Riverside Avenue, Waycross",31.2251259,-82.3544301,"31.22512589999999,-82.3544301",Waycross,Georgia,Ware County
201,201,David Osburn Insurance Agency,OPERATIONAL,"2890 Osburn Road, Waycross",31.1901741,-82.313128,"31.190174100000004,-82.31312799999998",Waycross,Georgia,Ware County
202,202,"Jack P. Saussy, AAI CPIA - AFLAC",OPERATIONAL,"1473 North River Oaks Drive, Blackshear",31.2659319,-82.3444224,"31.265931899999995,-82.3444224",Blackshear,Georgia,Pierce County
203,203,Woodmen of the World Lodge,OPERATIONAL,"2069 Golf Course Road, Blackshear",31.2482971,-82.3256236,"31.2482971,-82.32562359999999",Blackshear,Georgia,Pierce County
204,204,Blackshear GA/Waycross GA,OPERATIONAL,"2000 Plant Avenue, Waycross",31.2227978,-82.3427289,"31.2227978,-82.34272890000003",Waycross,Georgia,Ware County
205,205,C Bennett & Johnson Insurance,OPERATIONAL,"3349 U.S. 84 #100, Blackshear",31.299371,-82.24804,"31.299371,-82.24804",Blackshear,Georgia,Pierce County
206,206,Georgia Farm Bureau,OPERATIONAL,"729 Hendry Street #1019, Blackshear",31.3125719,-82.2501775,"31.3125719,-82.25017749999998",Blackshear,Georgia,Pierce County
207,207,Donnie Strickland - State Farm Insurance Agent,OPERATIONAL,"222 Screven Avenue, Waycross",31.2152473,-82.3505584,"31.21524729999999,-82.3505584",Waycross,Georgia,Ware County
208,208,Shell Insurance and Retirement Group,OPERATIONAL,"411 Mary Street, Waycross",31.2102311,-82.3594594,"31.2102311,-82.35945939999998",Waycross,Georgia,Ware County
209,209,Health Care Marketing Inc,OPERATIONAL,"103 Overlook Point, Brunswick",31.241483,-81.579776,"31.241483,-81.579776",Brunswick,Georgia,Glynn County
210,210,Mitch Coleman - COUNTRY Financial representative,OPERATIONAL,"2007 Norwich Street, Brunswick",31.1570465,-81.4942603,"31.157046500000003,-81.49426030000002",Brunswick,Georgia,Glynn County
211,211,Boyett Insurance Agency,OPERATIONAL,"16 Coral Drive, Brunswick",31.1231259,-81.6109784,"31.123125899999994,-81.61097840000002",Brunswick,Georgia,Glynn County
212,212,Horace Mann Insurance Co,OPERATIONAL,"1503 Newcastle Street, Brunswick",31.149247,-81.495561,"31.149246999999995,-81.495561",Brunswick,Georgia,Glynn County
213,213,Edward Hardman Farmers Insurance Agent,OPERATIONAL,"4757 New Jesup Highway, Brunswick",31.2113976,-81.5139107,"31.2113976,-81.51391070000003",Brunswick,Georgia,Glynn County
214,214,Auto Insurance Services Inc,OPERATIONAL,"1801 Norwich Street, Brunswick",31.1540861,-81.4934377,"31.15408609999999,-81.4934377",Brunswick,Georgia,Glynn County
215,215,Turner & Associates,OPERATIONAL,"1 Saint Andrews Court, Brunswick",31.149845,-81.49858,"31.14984500000001,-81.49857999999998",Brunswick,Georgia,Glynn County
216,216,Galis/Stewart Insurance,OPERATIONAL,"1401 Union Street, Brunswick",31.1483465,-81.4931546,"31.1483465,-81.4931546",Brunswick,Georgia,Glynn County
217,217,"McNeal, Sports & Company Insurance",OPERATIONAL,"240 Main Street, Blackshear",31.3042216,-82.240614,"31.3042216,-82.24061400000002",Blackshear,Georgia,Pierce County
218,218,Butch Paxton - State Farm Insurance Agent,OPERATIONAL,"3136 Cypress Mill Road, Brunswick",31.1921098,-81.4709092,"31.1921098,-81.47090920000002",Brunswick,Georgia,Glynn County
219,219,New York Life,OPERATIONAL,"400 Main Street #4, St. Simons Island",31.1660315,-81.3991522,"31.1660315,-81.3991522",St. Simons Island,Georgia,Glynn County
220,220,Simms Investment Services LLC,OPERATIONAL,"1104 Fountain Lake Drive, Brunswick",31.1880159,-81.4703696,"31.1880159,-81.4703696",Brunswick,Georgia,Glynn County
221,221,SunTrust,OPERATIONAL,"501 Sea Island Road, St. Simons Island",31.1843858,-81.3763748,"31.18438579999999,-81.37637480000002",St. Simons Island,Georgia,Glynn County
222,222,Richardson's School-Insurance,OPERATIONAL,"3323 Glynn Avenue # D, Brunswick",31.1817605,-81.471966,"31.1817605,-81.47196600000002",Brunswick,Georgia,Glynn County
223,223,John Murray & Co Accountants,OPERATIONAL,"123 Glyndale Drive #113, Brunswick",31.2191201,-81.5163493,"31.2191201,-81.5163493",Brunswick,Georgia,Glynn County
224,224,Ally Insurors,OPERATIONAL,"426 Eh Court, Brunswick",31.1974308,-81.4872587,"31.197430800000006,-81.48725870000001",Brunswick,Georgia,Glynn County
225,225,Douglas Phelps - State Farm Insurance Agent,OPERATIONAL,"104 Trade Street e, Brunswick",31.2206,-81.4906598,"31.22059999999999,-81.4906598",Brunswick,Georgia,Glynn County
226,226,Lighthouse Benefit Resources,OPERATIONAL,"225 Marina Drive, St. Simons Island",31.1682779,-81.4157443,"31.1682779,-81.4157443",St. Simons Island,Georgia,Glynn County
227,227,Complete Insurance LLC,OPERATIONAL,"2323 West Main Street #104, Dothan",31.2279,-85.4230367,"31.2279,-85.42303670000003",Dothan,Alabama,Houston County
228,228,Alfa Insurance,OPERATIONAL,"213 North Broadway Street, Ashford",31.1817964,-85.2370067,"31.1817964,-85.23700670000002",Ashford,Alabama,Houston County
229,229,Alfa Insurance,OPERATIONAL,"103 Blissett Drive STE 1, Dothan",31.1920596,-85.381353,"31.1920596,-85.38135299999998",Dothan,Alabama,Houston County
230,230,Allstate Insurance: Don Harrison,OPERATIONAL,"1560 Hartford Highway, Dothan",31.212083,-85.417953,"31.212083000000003,-85.417953",Dothan,Alabama,Houston County
231,231,Clenney Insurance of Blakely,OPERATIONAL,"8 Liberty Street, Blakely",31.3762046,-84.9360621,"31.376204600000005,-84.93606210000002",Blakely,Georgia,Early County
232,232,Michelle Kleckley - State Farm Insurance Agent,OPERATIONAL,"12799 Magnolia Street, Blakely",31.3777558,-84.9301477,"31.377755800000006,-84.93014769999998",Blakely,Georgia,Early County
233,233,Salter Insurance Agency,OPERATIONAL,"406 3rd Avenue, Ashford",31.184338,-85.2371464,"31.184338,-85.2371464",Ashford,Alabama,Houston County
234,234,Pam Martin - State Farm Insurance Agent,OPERATIONAL,"1600 Whatley Drive Ste 1, Dothan",31.2437828,-85.456943,"31.2437828,-85.45694300000002",Dothan,Alabama,Houston County
235,235,Alfa Insurance,OPERATIONAL,"800 Cleveland Street, Headland",31.3361274,-85.3363708,"31.33612739999999,-85.3363708",Headland,Alabama,Henry County
236,236,Acceptance Insurance,OPERATIONAL,"416 North Oates Street #2, Dothan",31.2280712,-85.393716,"31.2280712,-85.39371600000003",Dothan,Alabama,Houston County
237,237,Germaine Johnson: Allstate Insurance,OPERATIONAL,"1034 Ross Clark Circle Ste 3, Dothan",31.220041,-85.361499,"31.220041,-85.361499",Dothan,Alabama,Houston County
238,238,Wint Smith - State Farm Insurance Agent,OPERATIONAL,"2191 East Main Street #2, Dothan",31.21435,-85.358698,"31.21435,-85.35869799999998",Dothan,Alabama,Houston County
239,239,Garner Insurance Agency,OPERATIONAL,"3927 Montgomery Highway, Dothan",31.2598672,-85.4373478,"31.25986720000001,-85.4373478",Dothan,Alabama,Houston County
240,240,Whiddon Insurance,OPERATIONAL,"120 Telford Place, Dothan",31.232534,-85.493043,"31.232534,-85.493043",Dothan,Alabama,Houston County
241,241,Conner Agency,OPERATIONAL,"17415 Highland Avenue South, Arlington",31.4369561,-84.7248492,"31.4369561,-84.72484920000002",Arlington,Georgia,Calhoun County
242,242,Georgia Farm Bureau,OPERATIONAL,"118 School Street Northeast, Morgan",31.537835,-84.5989874,"31.537835,-84.59898740000001",Morgan,Georgia,Calhoun County
243,243,Sam Clinkscales Jr Agency,OPERATIONAL,"1516 Clinkscales Road, Blakely",31.3927124,-84.8555429,"31.3927124,-84.8555429",Blakely,Georgia,Early County
244,244,Andrew Avery Insurance Inc,OPERATIONAL,"218 South West Street B, Bainbridge",30.904568,-84.5766213,"30.90456799999999,-84.5766213",Bainbridge,Georgia,Decatur County
245,245,Progressive Insurance,OPERATIONAL,"2425 Westgate Drive Ste 131, Albany",31.603645,-84.210875,"31.603645,-84.210875",Albany,Georgia,Dougherty County
246,246,Horace Mann Insurance Co,OPERATIONAL,"429 Westview Lane, Camilla",31.2212947,-84.2179067,"31.22129469999999,-84.2179067",Camilla,Georgia,Mitchell County
247,247,Southern Providers Agency,OPERATIONAL,"41 west Oakland Street, Camilla",31.231251,-84.2111774,"31.231251,-84.21117740000003",Camilla,Georgia,Mitchell County
248,248,Dover-Rock Insurors,OPERATIONAL,"20 South Harney Street, Camilla",31.230469,-84.2084621,"31.230469,-84.20846209999998",Camilla,Georgia,Mitchell County
249,249,South Georgia Insurance Agency,OPERATIONAL,"130 Mc Laughlin Street Southwest, Pelham",31.12659,-84.152874,"31.126590000000004,-84.152874",Pelham,Georgia,Mitchell County
250,250,Karen Luthman - Aflac Insurance Agent,OPERATIONAL,"3206 Wexford Drive, Albany",31.609879,-84.234085,"31.60987899999999,-84.234085",Albany,Georgia,Dougherty County
251,251,Ricky D Jackson Insurance Agency,OPERATIONAL,"Across from Walgreens, 2418 Sylvester Road # 4, Albany",31.5740642,-84.0897979,"31.57406420000001,-84.08979790000002",Albany,Georgia,Dougherty County
252,252,SunTrust,OPERATIONAL,"410 West Broad Avenue, Albany",31.5764911,-84.1576517,"31.5764911,-84.1576517",Albany,Georgia,Dougherty County
253,253,SunTrust,OPERATIONAL,"710 North Westover Boulevard, Albany",31.6153195,-84.2223776,"31.6153195,-84.2223776",Albany,Georgia,Dougherty County
254,254,Henry Harris: Allstate Insurance,OPERATIONAL,"217 Johnson Road Ste G, Albany",31.5712843,-84.0915493,"31.57128429999999,-84.0915493",Albany,Georgia,Dougherty County
255,255,Louis Powell Agency,OPERATIONAL,"1718 Gillionville Road, Albany",31.5810208,-84.1933031,"31.5810208,-84.1933031",Albany,Georgia,Dougherty County
256,256,Mutual Of Omaha,OPERATIONAL,"6214 Thigpen Trail, Doerun",31.2881078,-83.9720371,"31.2881078,-83.9720371",Doerun,Georgia,Colquitt County
257,257,Liberty Mutual Auto Insurance,OPERATIONAL,"207 West Broad Avenue, Doerun",31.3194642,-83.9186251,"31.3194642,-83.9186251",Doerun,Georgia,Colquitt County
258,258,"Steve Russell Agency, LLC",OPERATIONAL,"5902 Curtis Street, Albany",31.5056072,-84.221231,"31.50560720000001,-84.22123100000002",Albany,Georgia,Dougherty County
259,259,Marvin Gibson: Allstate Insurance,OPERATIONAL,"1509A Dawson Road, Albany",31.5886276,-84.1867138,"31.58862759999999,-84.18671379999998",Albany,Georgia,Dougherty County
260,260,Steve Perrine - State Farm Insurance Agent,OPERATIONAL,"537 North Westover Boulevard, Albany",31.6072679,-84.2229466,"31.60726789999999,-84.22294659999999",Albany,Georgia,Dougherty County
261,261,Woodmen of the World Insurance,OPERATIONAL,"159 Royale Road, Moultrie",31.2282172,-83.8220169,"31.228217200000003,-83.82201690000002",Moultrie,Georgia,Colquitt County
262,262,Pro Insurance,OPERATIONAL,"321 North Main Street, Moultrie",31.1836717,-83.7893003,"31.1836717,-83.78930030000002",Moultrie,Georgia,Colquitt County
263,263,Primerica,OPERATIONAL,"1216 Dawson Road #113, Albany",31.5851579,-84.1828153,"31.58515790000001,-84.18281529999999",Albany,Georgia,Dougherty County
264,264,SunTrust,OPERATIONAL,"200 John Howard Way, Tifton",31.4560549,-83.5124123,"31.4560549,-83.51241230000002",Tifton,Georgia,Tift County
265,265,Alfa Insurance - Christina Morrell Agency,OPERATIONAL,"621 Virginia Avenue North Ste 4-B, Tifton",31.4629278,-83.5264035,"31.4629278,-83.5264035",Tifton,Georgia,Tift County
266,266,Cotton States Insurance,OPERATIONAL,"114 West 12th Street A, Tifton",31.4635923,-83.5082494,"31.46359229999999,-83.50824940000003",Tifton,Georgia,Tift County
267,267,Insurance Unlimited,OPERATIONAL,"602 Tift Avenue, Tifton",31.4575832,-83.5063583,"31.4575832,-83.5063583",Tifton,Georgia,Tift County
